vm2; 
200.04157769529488;
200.36308291002584;
203.47583794355728;
199.432666303759;
192.7589974525257;
206.97829626767174;
197.8933383059563;
200.0708054420886;
204.67904685323225;
198.30739805220068;
198.57531906447647;
198.39021000144956;
210.14950679479063;
198.7896558742971;
199.3595969367747;
198.5655764822119;
209.6331499347682;
198.43405162164015;
199.18910174714463;
194.81468231035083;
206.0089093323466;
207.06597950805292;
197.79104119217826;
198.93092331713342;
201.81472766744739;
189.7046979125817;
203.05203561504828;
207.27544502674124;
198.80426974769395;
199.5057356707433;
198.20510093842265;
200.16335997360207;
196.83626813024998;
206.67140492633766;
206.59346426822106;
197.49389243310873;
203.70478862677476;
199.85646863226796;
200.39231065681955;
200.46050873267157;
205.01516594136004;
203.65120442431962;
198.09793253351233;
200.5238355173913;
199.23781465846753;
201.2058162759115;
200.74304361834422;
205.5266515102502;
200.4556374415393;
198.43405162164015;
199.9636370371783;
200.34846903662896;
188.32125123101218;
201.78549992065365;
208.07433677243634;
199.2719136963935;
200.34846903662896;
198.29278417880383;
200.79175652966708;
194.59547420939793;
205.77021606686455;
208.8440007713377;
198.3025267610684;
199.67135956924108;
197.53773405329932;
200.39231065681955;
196.3393964347567;
207.31441535579955;
209.71596188401708;
198.16613060936436;
202.58926295748103;
198.46815065956616;
200.50435035286216;
197.53286276216704;
206.1988896865058;
205.1466908019318;
197.82514023010427;
202.73053040031735;
198.73607167184196;
200.13900351794064;
199.2719136963935;
205.93096867423003;
204.23575936019412;
198.76529941863566;
200.40205323908413;
199.6957160249025;
201.3519550098801;
200.71868716268278;
203.70478862677476;
201.3519550098801;
198.72632908957738;
198.4194377482433;
199.89543896132628;
191.35119431529472;
201.21555885817608;
205.92609738309773;
200.53357809965587;
199.57393374659532;
198.38533871031728;
199.97337961944285;
188.85222196443146;
201.38118275667384;
207.1828904952278;
200.42153840361328;
198.57531906447647;
198.06870478671863;
199.91005283472313;
189.75341082390457;
201.60526214875904;
204.94209657437574;
200.47025131493615;
198.5363487354182;
199.68597344263793;
198.34636838125897;
200.66997425135992;
199.7687853918868;
205.04439368815378;
204.82031429606857;
199.40343855696528;
204.7375023468197;
197.68874407840022;
199.2085869116738;
197.26494174989125;
205.31231470042957;
209.09243661908434;
198.80914103882625;
199.71032989829936;
198.66787359598993;
198.72632908957738;
191.38042206208846;
202.72078781805277;
206.93445464748115;
199.75417151848995;
197.63515987594508;
198.0297344576603;
200.16823126473435;
189.8946782667409;
198.43405162164015;
206.16966193971209;
201.2009449847792;
199.90518154359086;
199.03809172204373;
200.82098427646082;
189.46600464709962;
202.31159936294065;
206.7590881667188;
199.77365668301908;
198.00537800199888;
197.2795556232881;
201.51757890837786;
195.89123765058628;
206.07223611706635;
208.75144623982425;
199.33036918998096;
200.63100392230163;
198.38046741918498;
200.25104321398322;
198.60454681127018;
205.1807898398578;
204.9177401187143;
198.69710134278364;
200.0026073662366;
200.38256807455497;
191.50707563152793;
201.45425212365814;
208.10843581036235;
198.32201192559754;
199.14526012695407;
197.55234792669617;
200.1877164292635;
192.74925487026113;
205.13694821966723;
209.05346629002602;
198.64838843146077;
199.8808250879294;
198.61428939353476;
200.58229101097874;
197.8153976478397;
207.31928664693183;
207.8599999626157;
198.01512058426346;
204.0457790060349;
198.93579460826572;
200.36308291002584;
198.8627252412814;
207.3679995582547;
205.6679189530865;
197.37698144593384;
203.66581829771647;
198.84811136788454;
200.25591450511553;
199.29139886092267;
206.48142457217847;
204.03603642377035;
199.14038883582177;
201.7416583004631;
199.63238924018276;
200.50922164399444;
200.7527862006088;
204.00680867697662;
202.91563946334426;
198.6776161782545;
201.53706407290701;
199.71520118943164;
196.65115906722306;
200.76740007400565;
205.31718599156184;
201.24965789610206;
199.33524048111326;
199.1257749624249;
199.7639141007545;
196.35888159928584;
201.2399153138375;
204.96645303003717;
201.24965789610206;
198.8237549122231;
202.22878741369178;
199.25729982299666;
199.89056767019397;
199.83698346773883;
205.57049313044078;
204.90312624531745;
198.8968242792074;
203.51480827261557;
199.21832949393837;
200.39231065681955;
199.09654721563118;
204.84467075173;
204.90312624531745;
197.9664076729406;
203.87041252527257;
198.24894255861324;
200.6017761755079;
198.20022964729037;
207.26083115334438;
205.94071125649458;
199.48137921508186;
203.18843176675233;
198.68735876051906;
201.04506366854602;
197.5036350153733;
205.96993900328832;
206.48629586331074;
198.35123967239127;
202.39441131218953;
199.52034954414017;
200.04157769529488;
199.23294336733522;
203.66581829771647;
202.4041538944541;
198.89195298807513;
199.15987400035092;
199.5447059998016;
190.62050064545167;
200.65048908683076;
205.7409883200708;
198.48276453296302;
198.88221040581055;
198.02486316652804;
200.51896422625902;
189.76315340616915;
202.08264867972318;
208.10356451923005;
199.75417151848995;
198.7604281275034;
199.44240888602357;
200.17797384699892;
193.04153233819835;
207.01726659673002;
208.22534679753724;
197.6205460025482;
198.32201192559754;
198.88708169694286;
200.77714265627023;
197.24058529422982;
206.85164269823227;
206.3937413317973;
197.5815756734899;
203.68043217111332;
200.0708054420886;
201.6247473132882;
198.58019035560875;
205.76534477573225;
203.26637242486893;
198.54122002655046;
199.06731946883747;
199.8126270120774;
195.27745496791812;
200.39718194795185;
205.95532512989146;
200.74304361834422;
199.11603238016033;
199.0527055954406;
201.03044979514917;
190.89816423999204;
201.4591234147904;
208.7319610752951;
198.73120038070965;
198.45840807730158;
199.9149241258554;
200.58229101097874;
194.35678094391585;
207.59207895033992;
209.04372370776147;
198.95040848166258;
199.25242853186438;
198.65813101372535;
200.55306326418503;
193.57737436274994;
205.99429545894975;
209.07782274568746;
199.1696165826155;
199.466765341685;
198.1076751157769;
200.68458812475677;
192.95872038894947;
204.6157200685125;
208.61017879698792;
197.76181344538452;
199.45215146828815;
197.7423282808554;
199.57880503772762;
192.4180070732656;
205.3805127762816;
208.86835722699914;
199.21832949393837;
199.00399268411775;
197.86411055916255;
200.09029060661774;
189.80212373522744;
204.52316553699904;
208.85861464473456;
198.2245861029518;
199.02347784864688;
199.06731946883747;
200.77714265627023;
193.4750772489719;
206.86625657162912;
209.12653565701035;
197.57670438235763;
198.46815065956616;
198.4194377482433;
200.4410235681424;
197.19674367403923;
206.63730588841165;
208.5078816832099;
199.36933951903927;
200.74304361834422;
198.7165865073128;
199.78827055641597;
197.82026893897196;
207.98178224092288;
207.5190095833556;
198.1515167359675;
203.41251115883753;
198.33175450786212;
200.5579345553173;
197.7423282808554;
205.84815672498112;
203.92399672772774;
198.61428939353476;
201.13761820005948;
199.7639141007545;
198.31714063446526;
200.85021202325453;
204.59623490398334;
200.58229101097874;
199.0186065575146;
198.1125464069092;
199.83211217660653;
188.9545190782095;
202.36518356539582;
210.0472096810126;
200.20233030266036;
198.39995258371414;
198.68248746938679;
200.1828451381312;
193.20228494556383;
205.99429545894975;
209.0680801634229;
198.940665899398;
200.16335997360207;
198.2976554699361;
200.70407328928593;
193.47994854010417;
206.19401839537352;
208.25944583546325;
198.0443483310572;
198.77017070976797;
198.92605202600114;
200.84046944098995;
193.2461265657544;
205.58023571270536;
208.34225778471213;
199.0624481777052;
198.6435171403285;
197.3574962814047;
199.74442893622538;
192.70541325007054;
206.10633515499237;
209.09243661908434;
197.70335795179707;
200.3046274164384;
198.07844736898318;
200.55306326418503;
