vm2; 
50.39865922515277;
58.58012959617307;
47.320217548504246;
46.58086656316043;
45.79971138009171;
58.473674720571296;
52.309013842116094;
50.74524519001152;
55.795289494243576;
47.77034181703046;
49.70500120011291;
50.29900968406436;
52.5175487354182;
50.80600710530933;
51.19391117257058;
59.587319104149664;
49.826525030708545;
53.163569418864576;
49.51299354777181;
45.94699826277361;
57.01684703939087;
49.74534711187066;
47.8082572521763;
48.43288974143785;
50.10797422236802;
48.1810923644437;
56.48651704267153;
55.84778778906089;
48.09116472980293;
49.58833832274111;
47.40965908782263;
43.213684265016674;
48.80718313967238;
57.65703457896865;
51.74222669621807;
48.46497203271509;
47.99151518871451;
48.7318383647031;
37.07575862929252;
51.30911576397525;
59.149347218683005;
52.09124313768872;
46.82294203370692;
48.02943062386035;
48.96370583347956;
35.55671074684712;
52.046522368029535;
60.56388460681615;
48.855792671910635;
47.535557776319706;
47.44222747442226;
50.050614974326884;
42.45245899016564;
58.65207170388568;
61.458786095322374;
48.00172319048455;
51.05926276827063;
47.95894680211488;
50.232900720220336;
48.25254837683393;
57.30024061233988;
54.01861109093545;
46.95127119881591;
48.50337356318331;
49.72395891768583;
36.48709719388727;
51.859861764234644;
61.252195583309806;
49.78423473766126;
47.92735060616002;
48.19470303347041;
49.692848817053346;
43.15097796842932;
58.030841881880804;
61.19823900252534;
47.27063582562123;
52.551575407984984;
46.490452833197274;
50.735523283563865;
46.36504024002258;
58.164518095536;
58.859634406543016;
47.83304811361781;
51.69556154526935;
48.75711532146699;
49.876106753591564;
47.51368348681249;
58.079451414119056;
55.099200992591804;
48.10428930350726;
50.45018532932532;
47.62354102967094;
41.638249325174904;
49.956798577107065;
56.905531210565265;
51.991107501277924;
48.58892633992264;
47.62888807821715;
49.134811386958205;
36.99117804319796;
51.47195769697339;
59.700093218942406;
50.49685048027404;
48.13151064156068;
47.193832764684785;
49.23883578594807;
36.711187137505625;
53.400783936187246;
61.458786095322374;
48.85627876723302;
47.433477758619375;
48.173314839285574;
50.59212516346102;
40.90521757902206;
57.703213634594995;
61.458786095322374;
49.236405309336156;
48.031375005149876;
47.17050018921043;
49.55722822210863;
37.62504634358478;
55.80744187730315;
61.458786095322374;
49.325360753332156;
47.903531935363276;
46.2337945029793;
49.45806477634259;
36.6757021789717;
51.1185663976013;
58.29479164193452;
50.4842120018921;
46.91286966834769;
47.72562104737127;
48.617605963943205;
36.47640309679486;
50.54351563122277;
56.06215582623159;
51.17446735967528;
47.72221838011459;
48.18498112702276;
48.2423403750639;
42.62648111557858;
49.719097964462;
56.03299010688864;
54.34186448031983;
47.77423057960952;
51.58813447902282;
47.977904519687804;
49.80367855055656;
46.41802463016228;
58.955881280374754;
56.54825114861411;
46.575519514614214;
50.95378008331362;
48.236993326517684;
45.75401841978775;
49.48577220971839;
57.76640602650471;
51.58375962112137;
48.055679771269006;
46.960507009941175;
50.548376584446586;
36.87597345179329;
56.31249491725858;
61.2162245294535;
48.18206455508846;
48.3089354342303;
46.72815344584233;
49.234947023369;
45.306324627873444;
59.474544989356914;
57.8752913787184;
47.232234295153006;
51.55702437839034;
49.15522739049827;
42.64349445186197;
50.86044978141617;
58.42992614155686;
50.909059313654424;
47.78929953460338;
47.8889490756918;
50.375326649678414;
43.655058817740006;
59.10122378176714;
61.458786095322374;
47.95116927695676;
52.17874029571758;
48.03720814901847;
49.62139280466312;
47.19188838339526;
56.74366146821188;
56.600749443431425;
47.16661142663137;
49.975756294679975;
48.080956728032895;
43.71679292368258;
49.81534483829374;
57.90299881209421;
50.12595974929618;
46.98238129944839;
46.93668833914443;
49.47264763601407;
