vm2; 
3.996092267015587;
4.005833352000061;
4.000760805441326;
3.998516315813567;
3.995867818052811;
4.008796078308703;
4.008975637478924;
3.9967207241113596;
4.000940364611546;
3.993353989669721;
4.000042568760443;
3.994521124276156;
4.0021972788030915;
4.00426220926063;
3.9964513853560284;
3.9971696220369113;
4.002691066521199;
3.9959127078453665;
3.9962269363932523;
3.9879672145630995;
4.005833352000061;
4.001703491084985;
3.997798079132684;
4.001793270670095;
3.996945173074135;
3.9876978758077684;
3.999099883116784;
4.003229744031861;
4.0044866582234055;
4.000581246271105;
3.9996385606274463;
4.000715915648771;
3.9884610022812064;
4.000985254404102;
4.000581246271105;
4.0003119075157745;
3.9972594016220215;
3.993039761121835;
3.9975287403773527;
3.994341565105935;
3.999593670834891;
4.002421727765868;
4.001299482951988;
3.9973042914145767;
4.0010750339892125;
3.9955086997123694;
3.9965860547336938;
3.9950598017868177;
4.001299482951988;
3.9999527891753326;
3.997618519962463;
3.9974838505847976;
3.995284250749594;
4.002331948180757;
3.9996385606274463;
4.000132348345553;
4.0075391641171585;
4.001030144196657;
3.9965860547336938;
3.995867818052811;
4.001119923781768;
3.997618519962463;
4.005878241792616;
4.0059680213777265;
3.996316715978363;
3.998381646435901;
3.9967207241113596;
3.9974389607922425;
3.9981123076805702;
4.003813311335078;
4.001793270670095;
3.9994590014572253;
4.004890666356403;
3.9987407647763424;
3.9984265362284566;
3.995553589504925;
4.001344372744543;
3.999099883116784;
4.005429343867065;
3.9966309445262493;
3.9958229282602558;
3.997887858717794;
4.0003119075157745;
4.003947980712744;
3.997842968925239;
3.9986958749837873;
3.992815312159059;
3.9952393609570387;
3.982849778211809;
3.9933988794622763;
4.002376837973312;
3.9975287403773527;
3.996271826185808;
3.996271826185808;
3.99559847929748;
3.9925908631962828;
4.002107499217981;
4.008212511005485;
3.9959127078453665;
3.998336756643346;
3.9989652137391185;
4.005833352000061;
3.998381646435901;
4.003319523616971;
4.006012911170282;
3.9977082995475737;
4.0063720295107235;
3.9926806427813935;
3.99690028328158;
4.000850585026436;
4.00305018486164;
4.004935556148958;
4.000940364611546;
3.996855393489025;
3.996990062866691;
3.997887858717794;
3.993668218217607;
4.0044866582234055;
4.004396878638295;
3.997753189340129;
3.9940273365580485;
3.9984714260210117;
3.9939375569729383;
3.984914708669347;
3.9980225280954595;
4.008526739553372;
3.9965860547336938;
3.99681050369647;
3.9984265362284566;
3.9980225280954595;
3.9889996797918688;
3.998830544361453;
4.00435198884574;
3.998381646435901;
4.001344372744543;
4.000132348345553;
3.9962269363932523;
3.981637753812819;
3.9957331486751455;
4.002062609425426;
3.999863009590222;
3.996316715978363;
3.995867818052811;
3.9999976789678877;
3.9861716228608923;
3.995104691579373;
4.007090266191606;
4.001703491084985;
3.992366414233507;
3.996990062866691;
4.000805695233881;
3.9876978758077684;
4.000177238138108;
4.0074942743246025;
3.9967207241113596;
4.0018381604626505;
3.9984265362284566;
3.996316715978363;
3.9994590014572253;
4.004755996978737;
4.0037235317499675;
3.995418920127259;
4.000132348345553;
3.994655793653821;
3.9980225280954595;
3.9927255325739486;
4.002152389010536;
4.010861008766241;
4.001030144196657;
4.004082650090409;
3.995374030334704;
3.993757997802718;
3.995418920127259;
4.006820927436276;
4.007359604946937;
3.998650985191232;
3.9962269363932523;
3.994835352824042;
3.9965860547336938;
3.991333949004738;
4.00435198884574;
4.009693874159807;
3.997079842451801;
3.9980225280954595;
4.00426220926063;
4.001883050255206;
3.9868000799566645;
4.007045376399051;
4.004531548015961;
4.002780846106309;
3.9981123076805702;
3.9982020872656805;
3.997753189340129;
3.987293867674772;
4.002556397143533;
4.012207702542897;
3.9981571974731254;
4.000850585026436;
3.99438645489849;
4.000985254404102;
3.9947455732389314;
4.006057800962838;
4.006551588680944;
3.99690028328158;
3.9972594016220215;
3.997753189340129;
3.997034952659246;
3.997887858717794;
4.0021972788030915;
4.004576437808516;
3.993623328425052;
4.002825735898864;
3.9942966753133797;
3.9973042914145767;
3.9997732300051116;
4.0059680213777265;
3.9975287403773527;
3.994835352824042;
3.9984265362284566;
3.993578438632497;
3.9878325451854337;
3.9984265362284566;
4.004531548015961;
4.001523931914764;
3.996990062866691;
3.9932642100846105;
4.000581246271105;
3.986396071823668;
3.999279442287005;
4.007628943702269;
3.9971696220369113;
4.000042568760443;
3.9987407647763424;
4.00044657689344;
3.9974389607922425;
4.004800886771292;
4.000042568760443;
3.9989203239465634;
3.9967207241113596;
3.9929948713292798;
3.999144772909339;
3.9997732300051116;
4.003947980712744;
4.000491466685995;
4.001299482951988;
3.9955086997123694;
3.9980225280954595;
3.986126733068337;
4.005249784696844;
4.008571629345927;
3.995284250749594;
3.996182046600697;
3.98935879813231;
4.003095074654195;
3.993847777387828;
4.006820927436276;
4.005115115319178;
3.9964064955634733;
4.002107499217981;
3.998381646435901;
4.003409303202082;
3.99932433207956;
4.002331948180757;
4.001613711499874;
3.999593670834891;
4.000087458552998;
3.9980225280954595;
4.006327139718168;
3.994341565105935;
4.004082650090409;
4.000985254404102;
