vm1; 
3.0006098474872402;
2.997758141160135;
3.0092986402026383;
3.000342500019074;
3.001812911093987;
3.0052884281801466;
3.0004761737531567;
2.9979809307169396;
3.0037734591938716;
3.0101006826071366;
3.0097442193162482;
3.000342500019074;
3.0065806076096164;
2.997936372805579;
2.9969560987556365;
3.0051993123574245;
3.010323472163942;
3.0010108686894887;
2.995708477237528;
3.0005652895758783;
2.9978026990714954;
3.009967008873054;
3.007560881659559;
3.0044863857756483;
3.000966310778128;
2.9984265098305496;
2.990628875342372;
3.004219038307482;
3.009476871848082;
2.9966441933761088;
2.998560183564633;
3.0014118898917386;
3.0001197104622683;
2.9952628981239178;
3.00894217691175;
3.007560881659559;
3.0033278800802616;
3.003283322168901;
2.997446235780607;
2.9980700465396617;
2.997446235780607;
3.0085411557095014;
3.0106353775434687;
2.9965105196420265;
3.0001197104622683;
2.99971868926002;
2.9988275310327994;
3.00457550159837;
3.0062687022300887;
3.0054666598255904;
3.0003870579304346;
3.0026149534984854;
3.0017683531826265;
3.0037734591938716;
3.004397269952926;
3.0062687022300887;
3.006714281343699;
3.002570395587125;
3.003907132927955;
2.9980700465396617;
3.0052884281801466;
2.9992731101464094;
3.008273808241335;
3.0037734591938716;
3.001189100334933;
3.003105090523457;
3.003595227548428;
3.003283322168901;
3.006090470584645;
3.006446933875533;
3.0088976190003893;
2.999139436412326;
3.001812911093987;
3.001189100334933;
3.0001197104622683;
3.0049765228006198;
3.005600333559674;
3.0115710936820506;
3.0023921639416806;
3.001812911093987;
2.9995404576145757;
3.000520731664518;
2.996911540844275;
2.9979809307169396;
3.003595227548428;
3.0060459126732844;
3.0043527120415656;
3.0020802585621533;
3.000431615841796;
2.9999860367281856;
3.0014564478030987;
3.0072044183686706;
3.0107244933661907;
3.0060459126732844;
2.9976690253374128;
2.999228552235048;
3.000966310778128;
2.996064940528416;
3.0050210807119804;
3.012818715200159;
3.0032387642575396;
2.999852362994102;
3.0037734591938716;
2.9986492993873552;
