vm2; 
27.832169978866418;
34.323000818640274;
28.56228515308497;
16.368097895796932;
39.93351302957939;
28.65853202691671;
28.942897790510482;
39.059999735257996;
28.560826867117818;
28.08688392779486;
26.607209766462454;
38.42370095825927;
34.25932233140817;
30.971859666135146;
35.57907113167672;
31.65628188004974;
33.5768444987831;
29.03233932982887;
26.917824677464882;
40.623282292040194;
27.756339108574746;
32.332440473483835;
28.704711082543046;
17.59937734739187;
32.26876198625172;
41.863311459438016;
28.781028048157108;
27.371351613247786;
27.77092196824622;
29.879117381419228;
20.939338307482206;
36.77778219667203;
41.02285264703863;
28.6113807806456;
28.675545363200094;
27.445238102249927;
29.84703509014198;
21.01128041519482;
37.05923138833151;
42.25510428927833;
28.193338803396628;
27.70821567165887;
27.577942125260353;
29.48392188432224;
15.752701217660654;
32.80103636426059;
40.93924425158884;
30.495486250200265;
28.15007631970459;
28.740682136399354;
28.952619696958134;
16.42011009529186;
31.798707809507825;
39.80080900656896;
30.698674094956168;
27.736409200357055;
27.3013538868247;
30.378337277506084;
21.67820319750364;
38.29634398379505;
43.92386953101754;
28.61186687596799;
28.93366197938522;
27.311561888594728;
31.449691368037172;
26.27812323320948;
39.03180620655981;
40.17267192819159;
27.972651527034962;
33.74454738500507;
28.991507322748735;
30.092027132622775;
28.38388816977058;
36.76174105103341;
34.569451147088216;
27.87057150933463;
28.404790268633032;
29.363370244371374;
20.032770531238796;
30.13528961631482;
37.0568009117196;
30.985470335161857;
27.303298268114233;
27.736895295679442;
28.581242870657885;
17.95519912337588;
34.70944659993439;
41.79282763769255;
28.72755756269503;
27.90265380061188;
27.270243786192218;
30.565483976623355;
19.288558592671148;
37.320264576450924;
44.107127467555756;
27.270243786192218;
28.318751396571322;
27.10302699529263;
30.073555510372238;
24.292909936599248;
38.5646686017502;
41.79574420962685;
27.854530363696014;
32.749510260088044;
27.487528395297204;
30.42597461909957;
26.791925988967815;
37.87732981590131;
38.304121508953166;
27.027682220323335;
30.29132621479961;
28.607005922744165;
27.23087006507923;
29.624403432490784;
38.85097874663351;
31.996062510395127;
27.727173389231794;
27.6824526195726;
29.641902864096554;
16.029775551418695;
34.245225567059066;
41.79866078156114;
29.680790489887155;
28.059176494419052;
26.28833123497952;
30.981095477260418;
25.30204382586537;
39.40221084221529;
39.88976445056496;
27.90265380061188;
33.32067226388751;
28.01445572475986;
30.299589835280116;
26.999974786947536;
36.605704452548615;
35.809966409808425;
27.640162326525317;
30.543609687116145;
29.320107760679324;
29.918491102532215;
26.666513395793125;
37.842330952689764;
38.53890554966392;
27.3485051330958;
33.78343501079567;
27.710646148270786;
30.610204746282548;
26.106045489086064;
37.93906392184389;
42.188023134789546;
27.123929094155073;
29.103795342219104;
27.613913179116658;
30.353546416064574;
23.0786438212877;
38.14030738531026;
42.07136025741774;
29.33080185777174;
27.581830887839413;
