vm2; 
37.85739990768363;
36.43119623181329;
46.06123066353351;
41.33103708142915;
41.47929615475582;
45.64707744886359;
36.31647773573101;
39.160621466991174;
39.03326449252695;
42.20455037575055;
37.294987619687035;
27.99306753057503;
46.07775790449451;
36.01266815924193;
37.629907296808604;
25.792514006149343;
46.28726498844138;
37.72323759870605;
38.67404004928627;
39.34874035675321;
37.699418927909306;
46.013107226617635;
41.1293075226404;
38.11503042854636;
37.576436811346525;
40.62619886397449;
34.44792731649259;
49.23348873740186;
51.81368270860831;
38.69931700605016;
42.84765448726263;
37.59636671956421;
39.76581014335742;
35.28984441485912;
47.889435171014185;
47.35521641171579;
38.240443021721056;
39.60588478229357;
38.80820235826384;
34.28459928817206;
39.53977581844955;
47.13452913535412;
42.273089816206486;
37.834553427531645;
37.64254577519055;
39.626300785833635;
26.866298573292337;
41.997473768415595;
51.374252537174506;
40.94993834868125;
37.841844857367384;
37.53997966216782;
40.0389957145364;
28.225907189996263;
45.83762681523754;
51.55848266435748;
36.977081278848864;
38.24579007026726;
37.94975801893631;
39.54074800909431;
29.92335205575604;
46.999394635731775;
53.967571082085286;
38.65994328493718;
38.5146007835448;
37.725181979995575;
40.0278155221216;
33.781004534183765;
48.2087997978195;
52.330402036300924;
38.02024184068177;
40.72827888167482;
38.02024184068177;
40.09538277193277;
36.31356116379672;
47.69839970931785;
49.08182699681851;
36.88375097695142;
44.13191832899726;
37.009163570126105;
40.48085636258212;
36.539595488704585;
48.41393202386492;
48.25497885344584;
38.36342513828384;
42.859806870322195;
38.82229912261294;
40.36662396182222;
37.32123676709569;
47.99783442790549;
47.91860089035713;
38.290510839926455;
43.56124242052017;
37.60414424472233;
41.24208163743315;
36.542512060638884;
46.03255103951294;
46.0140794172624;
37.66685054130968;
42.14524674641988;
37.3713045853011;
40.2669744207338;
35.77350926062973;
47.43201947265223;
45.9027635884368;
37.91184258379047;
40.26308565815474;
39.62775907180078;
40.47696760000306;
38.18308377367992;
45.34715663495358;
44.352119510036545;
36.916319363551054;
40.71952916587193;
37.92934201539624;
32.784509123299586;
40.23586432010132;
47.27209411158837;
41.531308354250754;
37.496717178475784;
37.951702400225834;
39.71720061111917;
27.09281899352259;
40.885287670804374;
50.345674835013085;
40.63397638913261;
37.98913174004929;
37.711085215646484;
39.075068690251854;
26.001534994773827;
39.93302693425701;
48.9709972633153;
41.248886971946504;
38.13398814611928;
37.430122119309374;
39.566511061180584;
24.727965250131607;
40.38169291681608;
49.75749949493023;
40.16829707029015;
38.155376340304116;
37.668794922599204;
39.35554569126657;
25.16545104027588;
42.31051915602994;
51.304254810751424;
41.726232578526144;
38.64438823462093;
38.01586698278033;
38.04406051147851;
29.141224682042555;
39.5577613453777;
46.32906918616627;
43.1266732023102;
37.75775036659521;
38.570015650296405;
39.8887922599202;
32.78937007652341;
39.0624302118699;
47.268691444331694;
42.76307390116807;
37.58129776457035;
37.64837891905914;
38.98562715093347;
27.579886506549883;
41.26784468951942;
48.48879070351184;
42.40239117196024;
37.91330086975761;
38.23849864043152;
38.82667398051438;
29.77169031517269;
40.15079763868438;
48.48392975028801;
42.15496865286753;
38.071281849531935;
37.8637191468746;
38.77077301844039;
27.995984102509325;
40.19697669431072;
48.434348027404994;
40.400650634388995;
38.43779772260836;
37.86858010009842;
41.043268650578696;
25.334612212464997;
41.76657849028389;
50.54740439380183;
40.56835352061097;
37.31491752790472;
37.784485609326246;
39.693868035644805;
26.397702682515582;
45.21348042129838;
52.215197444896276;
38.78049492488804;
38.08003156533482;
37.09131367960876;
40.6927939231409;
34.315223293482155;
48.31525467342127;
51.20752184159729;
38.01781136406986;
43.19083778486469;
39.13728889151682;
40.11920144272951;
37.29352933371989;
46.86328794546467;
46.59787989944381;
38.307524176209846;
39.47949999847411;
39.73372785208017;
36.96006794256548;
39.53977581844955;
46.062688949500654;
45.645619162896445;
37.901634582020435;
41.016047312525274;
38.48786554081376;
40.25287765638471;
39.114442411364834;
46.82683079628598;
43.744014261736005;
38.01781136406986;
39.71185356257296;
38.91465723386562;
40.142534018203875;
38.08440642323627;
46.59399113686475;
46.58815799299616;
37.82288713979447;
40.69522439975281;
38.276900170899744;
40.2669744207338;
36.70243742170274;
47.352785935103874;
47.2074434337115;
36.436057185037114;
40.98590940253756;
39.20777271326228;
40.00642732793677;
39.410960558018175;
46.11081238641652;
44.72446852698156;
37.72615417064034;
38.26815045509686;
37.72275150338366;
29.805716987739473;
39.58984363665495;
48.922873826399425;
40.76279164956398;
37.527827279108266;
37.70282159516598;
39.30936663564023;
26.150766258745257;
44.44204714467731;
52.35373461177529;
39.728866898856346;
38.05669898986046;
37.968715736509225;
40.67723887282465;
35.99176606037949;
49.10321519100335;
50.626151836027795;
38.55883545788161;
42.46606965919235;
37.47727336558049;
39.88344521137399;
34.74590374911307;
49.46146744359926;
50.26741348810949;
37.8608025749403;
42.08448483112206;
38.61425032463322;
40.0584395274317;
35.66754048035034;
49.41091353007148;
52.591921319742724;
37.52588289781874;
40.2669744207338;
37.86420524219698;
40.548423612393286;
33.651217083107625;
47.99297347468166;
52.85101012657262;
39.27339558178392;
38.66966519138482;
37.791777039161985;
40.209615172692665;
31.802110476764497;
47.13550132599889;
53.23356714528766;
39.1543022278002;
37.689697021461654;
37.30130685887801;
39.908722168137885;
31.784611045158726;
48.4285148835364;
53.13294541355448;
38.371202663441956;
39.1683989921493;
37.36741582272204;
40.42058054260668;
35.68601210260088;
49.06724413714704;
49.87562065826918;
37.7718471309443;
42.779115046806695;
37.54338232942451;
40.29711233072152;
40.040454000503544;
46.88224566303759;
45.11966402407855;
38.16072338885032;
39.0347227784941;
39.417765892531534;
40.41960835196192;
39.474639045250285;
46.529340458987875;
40.92952234514119;
37.44470497898085;
37.48456479541622;
39.27339558178392;
27.926958566731006;
40.54113218255755;
47.7858968673467;
41.43360319445186;
37.386859635617334;
37.04999557720624;
38.548141360789195;
28.231740333864856;
40.03024599873351;
47.30028764028656;
43.78338798284899;
38.633694137528515;
40.26114127686521;
38.14662662450123;
39.96267874892234;
38.99194639012444;
46.418996820807045;
47.37952117783491;
38.4256453395488;
43.03966213960373;
37.63719872664434;
40.7593889823073;
37.57060366747793;
48.203938844595676;
48.907804871405574;
38.49612916129426;
44.49114277223795;
36.630981409312504;
39.661785744367556;
36.24696610463031;
48.876208675450705;
47.928808892127165;
38.737232441196;
40.88771814741629;
38.29877446040696;
33.38678122773153;
38.823271313257706;
48.59767605572552;
40.71272383135858;
37.56428442828695;
36.40883584698369;
40.226628508976056;
27.1010826140031;
45.06813791990601;
52.36685918547962;
37.56477052360934;
38.58605679593503;
37.17929693295999;
40.55377066093949;
38.67015128670721;
46.16962992042481;
43.680335774503895;
37.90357896330997;
38.304121508953166;
38.95548924094575;
27.960499143975404;
39.43332094284777;
48.12956626027115;
41.69609466853843;
38.45869982147081;
37.372276775945856;
38.657512808325265;
27.852099887084098;
39.47658342653982;
49.05071689618603;
41.19006943793822;
38.575848794165;
39.05902754461323;
39.24568814840812;
28.352778069138097;
41.57311255197565;
48.10720587544155;
41.51818378054642;
37.77573589352336;
37.75823646191759;
39.731783470790646;
26.491519079735415;
40.725362309740525;
47.7970770597615;
40.88674595677152;
37.9526745908706;
37.18415788618382;
40.666058680409854;
26.38263372752173;
43.232155887267204;
52.06888275285913;
38.831048838415825;
37.71157131096887;
37.284779617917;
38.90590751806273;
27.65474518619679;
45.28056157578717;
51.69167278269029;
38.43245067406215;
36.756880097809585;
38.074684516788615;
39.2043700460056;
28.857831109093546;
47.666803513362986;
52.09464580494541;
39.61803716535313;
37.739278744344674;
38.781953210855185;
39.49991600201418;
35.842534796408046;
47.72610714269366;
46.90460604786718;
36.59112159287714;
42.832099436946386;
39.67539641339427;
40.79487394084123;
36.71021494686086;
48.37164173081765;
50.25963596295137;
37.26193313776502;
41.87740822378711;
37.672197589855884;
40.55522894690664;
32.29549722898277;
46.50309131157922;
52.28519517131936;
39.096456884436684;
37.1540199761961;
36.587718925620464;
39.61025964019501;
26.10167063118463;
41.31985688901435;
49.22765559353327;
42.057263493068646;
37.380540396426355;
39.10131783766051;
38.49078211274806;
31.247475713926043;
39.18444013778792;
46.7427363055138;
44.5480159249567;
37.38491525432781;
39.75657433223215;
38.6064727994751;
40.184338215928776;
36.648480840918275;
46.89974509464336;
46.32518042358721;
38.08732299517056;
42.941470884482456;
37.032982240922856;
40.48766169709547;
35.1819312532902;
48.8178772367648;
52.37123404338106;
37.937119540554356;
39.3574900725561;
36.6757021789717;
39.70018727483578;
29.985572257021005;
45.94845654874076;
52.13790828863745;
39.279714820974895;
38.56029374384876;
37.85059457317027;
40.407942064224734;
25.96799441752943;
44.871269314341085;
52.07909075462917;
39.89268102249926;
36.965901086434066;
37.58956138505086;
39.97045627408046;
28.583187251947415;
45.98539979324183;
53.636540167542776;
39.70650651402675;
41.50992016006592;
38.69591433879348;
40.80897070519032;
36.68542408541934;
45.89061120537724;
43.98706192292727;
37.626504629551924;
37.27797428340365;
39.665188411624236;
27.014071551296624;
47.175361142434255;
53.47661480647892;
38.98514105561108;
41.422423002037064;
37.943438779745335;
39.66713279291377;
33.69982661534588;
48.246715232965336;
42.984247272852116;
37.192907601986704;
37.52199413523968;
40.1780189767378;
25.02253901549542;
44.71523271585629;
52.471369679791856;
37.7412231256342;
38.64924918784476;
36.595010355456196;
40.98493721189279;
35.19554192231691;
49.166407582913074;
50.490531241083076;
37.91232867911285;
44.45565781370402;
38.566126887717346;
40.15274201997391;
36.92020812613011;
47.71055209237741;
48.473721748517974;
37.6522676816382;
41.711649718854666;
38.46501906066178;
40.69522439975281;
37.88899610363849;
47.942905656476256;
47.60895816999947;
38.095586615651065;
44.242748062500475;
38.63174975623899;
39.06874945106088;
36.49973567226922;
48.624897393778944;
51.49820684438205;
38.849034365343975;
39.06145802122514;
37.70136330919883;
40.5119664632146;
31.45066355868194;
46.04518951789488;
51.92840120469059;
39.58595487407589;
38.40134057342967;
37.75872255723997;
38.74355168038697;
29.04400561756605;
38.90931018531941;
46.63968409716871;
43.83296970573201;
37.3878318262621;
41.16673686246386;
37.439357930434646;
40.449746261949635;
37.09228587025353;
47.747981432200866;
49.61750404208406;
37.82531761640638;
40.76911088875495;
38.464046870017015;
40.350582816183596;
35.58684865683484;
48.47566612980751;
50.57170915992095;
38.353703231836185;
43.14563091988312;
38.032394223741335;
40.290793091530546;
35.08130952155701;
48.67690959327387;
48.80280828177094;
36.96444280046691;
43.157297207620296;
37.380540396426355;
40.945077395457425;
36.15460799337763;
47.83742297151925;
44.27969130700155;
38.188430822226124;
37.83601171349879;
39.10763707685148;
27.01893250452045;
40.7705691747221;
49.106617858260016;
39.655466505176584;
37.53900747152306;
37.92350887152765;
38.50390668645238;
25.094967218530414;
42.57641329737318;
50.87892140366671;
39.82559986801047;
37.1540199761961;
38.24676226091203;
39.35894835852324;
27.363087992767277;
40.834733757276595;
46.52399341044167;
41.46617158105149;
37.71011302500172;
39.40172474689291;
38.176764534488946;
39.75851871352168;
38.07565670743338;
47.7470092415561;
47.82721496974922;
37.73684826773276;
43.92338343569516;
37.79761018303058;
39.67345203210474;
35.39872976707281;
49.537298313890936;
52.7095563877593;
38.750357014900324;
38.346897897322826;
37.50838346621297;
38.05524070389331;
25.404609938888083;
42.00330691228418;
48.91315191995177;
41.938656234407304;
38.17919501110086;
38.767856446506094;
37.615324437137126;
36.94645727353877;
39.24568814840812;
48.52281737607861;
42.580788155274625;
36.78799019844207;
38.80042483310572;
37.88705172234896;
39.668591078880915;
38.74355168038697;
46.24157202813742;
44.90189331965118;
37.55699299845122;
40.121145824019045;
38.68862290895775;
36.175023996917695;
39.62095373728743;
46.46663416240053;
41.56582112213991;
36.87986221437236;
37.57011757215555;
38.39161866698202;
25.6962671323176;
39.940804459415126;
50.88815721479198;
39.78379567028557;
37.80781818480061;
37.80344332689916;
39.78817052818702;
27.530304783666864;
43.2851402774069;
51.290158046402325;
39.03861154107316;
37.08159177316111;
37.14478416507084;
39.96608141617902;
26.809911515895962;
44.43913057274302;
52.39845538143448;
40.138159160302436;
37.19679636456576;
37.583728241182264;
39.18832890036698;
29.67204077408427;
47.50639205697675;
52.904480612034696;
38.80868845358623;
37.91378696508;
37.81413742399158;
40.06427267130029;
28.524369717939134;
46.066091616757326;
51.96728883048119;
38.26377559719542;
37.973090594410664;
37.28283523662748;
40.34961062553883;
33.392128276277745;
47.818465253946336;
53.28655153542736;
38.55008574207872;
38.05961556179476;
36.920694221452486;
39.26804853323771;
33.160260807501274;
47.65416503498104;
52.276931550838846;
38.43196457873977;
39.75900480884406;
37.40241468593358;
39.816850152207586;
35.263109172128075;
48.752740463565544;
49.49063316294222;
36.35390707555446;
43.41687210977257;
38.58216803335597;
39.612690116806924;
37.808790375445376;
48.18741160363467;
47.55597377985977;
36.73889457088142;
42.50933214288439;
38.236554259142;
38.94917000175478;
37.11610454105026;
47.93318375002861;
47.581736831946046;
37.32901429225381;
43.37117914946861;
38.46890782324084;
39.555816964088166;
37.192421506664324;
48.35705887114617;
49.378345143471854;
