vm1; 
4.000890399630735;
3.994875081596997;
4.010559466396076;
4.001335978744345;
4.00329652684423;
4.007306738866721;
4.000578494251208;
3.998707061974045;
4.005970001525891;
4.010158445193826;
4.006237348994057;
4.0020934632374825;
4.011539740446018;
4.005390748678198;
4.005702654057725;
4.000934957542096;
4.010871371775603;
4.0065046964622235;
4.004009453426006;
4.004588706273699;
3.9967019559627994;
4.009178171143884;
4.010559466396076;
4.000043799314875;
4.0054353065895585;
3.998528830328601;
4.003563874312396;
4.003474758489674;
4.005123401210032;
4.007975107537137;
3.996434608494633;
4.003875779691923;
4.003920337603284;
4.002316252794287;
3.988993437297343;
4.003831221780562;
4.005390748678198;
4.0054353065895585;
4.001469652478428;
4.00547986450092;
4.00155876830115;
4.006326464816779;
4.000934957542096;
4.008910823675718;
4.0102475610165484;
3.999286314821738;
4.001915231592038;
4.002494484439731;
4.0045441483623385;
3.9967019559627994;
4.007440412600805;
4.013099267343654;
3.999598220201265;
4.0020934632374825;
4.003162853110147;
4.003875779691923;
4.002227136971565;
3.9999546834921533;
4.007529528423526;
4.007618644246248;
4.005613538235003;
4.000177473048959;
4.00155876830115;
4.004677822096421;
3.99937543064446;
4.004766937919143;
4.014480562595845;
4.003608432223757;
4.002806389819258;
4.005301632855476;
4.003875779691923;
3.9958107977355786;
4.000533936339846;
4.004989727475949;
4.002271694882927;
4.004900611653227;
4.002182579060205;
4.004989727475949;
4.003519316401035;
4.000801283808013;
4.009980213548382;
4.007975107537137;
3.9973703246332146;
3.999999241403515;
4.003118295198786;
4.004365916716894;
3.9919788173585316;
4.003875779691923;
4.007574086334888;
4.003474758489674;
3.996924745519604;
4.001335978744345;
3.997548556278659;
3.9988407357081277;
4.002360810705649;
4.007128507221277;
4.00200434741476;
4.00414312716009;
3.998617946151323;
4.006014559437252;
4.005836327791808;
4.003786663869201;
4.008777149941635;
4.007039391398555;
4.001826115769316;
4.002494484439731;
4.000311146783042;
4.00374210595784;
4.003474758489674;
4.014436004684485;
4.009222729055245;
3.9980832512149904;
4.001380536655706;
4.004455032539616;
4.003118295198786;
3.997325766721853;
4.003608432223757;
4.003251968932869;
4.009935655637022;
3.999598220201265;
4.007529528423526;
4.006593812284946;
4.003608432223757;
4.006593812284946;
4.007306738866721;
4.00637102272814;
4.003697548046479;
4.001380536655706;
4.006148233171335;
4.004633264185061;
4.006103675259974;
4.002717273996537;
4.006014559437252;
4.006103675259974;
3.9999101255807927;
4.00200434741476;
4.002227136971565;
