vm2; 
4.992825220910803;
4.995339049293894;
5.007414403491237;
4.9989751224908625;
4.999783138756856;
4.997673318506763;
5.013294966315966;
5.002296967139946;
5.002656085480387;
4.988515800825506;
5.002476526310167;
4.9989751224908625;
5.000321816267518;
4.999872918341966;
5.000052477512187;
5.008267309549786;
4.995698167634335;
4.997673318506763;
4.996640853277993;
4.989009588543613;
5.006022819922027;
5.003149873198495;
4.997134640996101;
5.002207187554836;
4.9986160041504215;
5.00171339983673;
4.997538649129097;
5.0027458650654975;
5.001848069214394;
4.997942657262094;
4.996416404315218;
4.999603579586635;
5.000815603985625;
4.999424020416415;
5.007683742246567;
5.0066063872252435;
4.998526224565311;
5.007100174943351;
4.997897767469539;
4.995114600331117;
4.996236845144997;
5.002611195687833;
5.006202379092247;
4.993633237176796;
4.999917808134522;
4.99704486141099;
4.996640853277993;
4.991747865889479;
5.006561497432688;
5.011499374613758;
4.997897767469539;
4.997314200166322;
4.999872918341966;
4.994171914687459;
4.993094559666135;
5.007638852454013;
5.010646468555209;
4.999962697927077;
5.000321816267518;
4.995069710538562;
4.9959675063896665;
4.983308584889105;
5.005125024070923;
5.010960697103096;
4.998795563320642;
4.997359089958876;
4.993767906554462;
4.999289351038749;
4.99080518024582;
4.994710592198121;
5.0043170078049295;
4.9974488695439865;
4.996102175767331;
4.998840453113198;
4.99825688580998;
4.996416404315218;
4.994531033027901;
5.010287350214768;
5.004586346560261;
4.999334240831304;
4.997179530788656;
4.999603579586635;
4.993812796347018;
4.995159490123673;
5.004810795523036;
5.011499374613758;
5.000905383570736;
5.002656085480387;
4.997359089958876;
4.995383939086448;
4.991568306719259;
4.994171914687459;
5.0054392526188085;
5.001399171288843;
4.999962697927077;
4.993049669873579;
5.00198273859206;
5.000321816267518;
4.999244461246194;
5.004272118012374;
5.004855685315592;
4.994486143235345;
4.996371514522663;
4.993992355517238;
4.9970897512035455;
4.998167106224869;
5.001937848799504;
5.007459293283793;
4.99695508182588;
4.996506183900328;
4.999962697927077;
4.994306584065124;
4.986405980575412;
5.000950273363291;
4.999783138756856;
4.997359089958876;
4.998840453113198;
5.009479333948775;
4.996012396182221;
5.003733440501712;
4.997673318506763;
5.011634043991424;
5.010287350214768;
4.996640853277993;
4.997224420581211;
4.99686530224077;
5.001848069214394;
4.991882535267144;
4.999738248964301;
5.008177529964676;
4.996551073692883;
4.997987547054649;
4.993992355517238;
4.99677552265566;
4.9937230167619076;
4.999199571453639;
5.007234844321016;
5.002566305895277;
4.993274118836355;
5.005977930129471;
4.998436444980201;
5.002970314028274;
4.994845261575787;
5.0005462652302946;
5.0104220195924345;
4.999558689794081;
4.999244461246194;
5.004002779257043;
5.003015203820829;
4.985822413272196;
5.000950273363291;
5.004182338427263;
4.997403979751432;
4.994935041160897;
5.001084942740957;
4.998167106224869;
5.001937848799504;
5.0001422570972975;
5.0035538813314915;
5.0073695136986816;
5.002117407969726;
4.991478527134149;
4.997314200166322;
5.003329432368716;
4.98438593991043;
5.0023867467250565;
5.0039578894644885;
5.000276926474964;
4.992421212777806;
4.997403979751432;
4.99825688580998;
4.992690551533138;
5.00171339983673;
5.008626427890227;
4.999289351038749;
4.9990200122834185;
5.000905383570736;
4.995159490123673;
4.998660893942977;
5.001533840666508;
5.002341856932501;
5.00346410174638;
5.000366706060074;
