x-axis,1,2
second,Volt,Volt
+498.740000E-06,,
+498.742500E-06,+904.635684565E-03,-2.016330138E-03
+498.745000E-06,+908.404528745E-03,-2.770098974E-03
+498.747500E-06,+924.736186862E-03,-8.800249663E-03
+498.750000E-06,+941.067844979E-03,-8.548993384E-03
+498.752500E-06,+932.273875224E-03,-12.820350123E-03
+498.755000E-06,+924.736186862E-03,-10.810299893E-03
+498.757500E-06,+918.454779895E-03,-8.800249663E-03
+498.760000E-06,+920.967342680E-03,+1.250001485E-03
+498.762500E-06,+904.635684565E-03,-2.016330138E-03
+498.765000E-06,+937.299000794E-03,-5.282661761E-03
+498.767500E-06,+917.198498496E-03,-7.292711990E-03
+498.770000E-06,+920.967342679E-03,-5.282661761E-03
+498.772500E-06,+904.635684565E-03,-3.272611531E-03
+498.775000E-06,+908.404528748E-03,-6.790199434E-03
+498.777500E-06,+904.635684565E-03,-3.272611531E-03
+498.780000E-06,+924.736186862E-03,-6.036430597E-03
+498.782500E-06,+918.454779898E-03,-6.036430597E-03
+498.785000E-06,+908.404528750E-03,-6.036430597E-03
+498.787500E-06,+924.736186862E-03,-12.820350124E-03
+498.790000E-06,+924.736186862E-03,-10.056531057E-03
+498.792500E-06,+938.555282196E-03,-3.523867812E-03
+498.795000E-06,+924.736186862E-03,-2.016330138E-03
+498.797500E-06,+924.736186862E-03,-11.312812449E-03
+498.800000E-06,+937.299000786E-03,-6.036430597E-03
+498.802500E-06,+924.736186862E-03,-2.016330138E-03
+498.805000E-06,+924.736186862E-03,-2.016330138E-03
+498.807500E-06,+917.198498487E-03,-7.292711990E-03
+498.810000E-06,+924.736186862E-03,-10.056531057E-03
+498.812500E-06,+931.017593822E-03,-3.272611530E-03
+498.815000E-06,+928.505031050E-03,-6.036430597E-03
+498.817500E-06,+904.635684565E-03,-9.805274773E-03
+498.820000E-06,+904.635684565E-03,-8.297737111E-03
+498.822500E-06,+924.736186862E-03,-7.543968273E-03
+498.825000E-06,+912.173372944E-03,-6.036430597E-03
+498.827500E-06,+924.736186862E-03,-6.036430597E-03
+498.830000E-06,+944.836689159E-03,-10.056531057E-03
+498.832500E-06,+932.273875243E-03,-2.016330138E-03
+498.835000E-06,+924.736186862E-03,-10.056531057E-03
+498.837500E-06,+944.836689159E-03,-11.312812448E-03
+498.840000E-06,+941.067844968E-03,-6.036430597E-03
+498.842500E-06,+938.555282202E-03,-10.056531057E-03
+498.845000E-06,+941.067844967E-03,-9.302762218E-03
+498.847500E-06,+931.017593818E-03,-3.272611529E-03
