x-axis,1,2
second,Volt,Volt
-100.0000E-09,-47.3539867126E-03,+19.7892588440E-03
-99.6875E-09,-43.5851425318E-03,+19.2867462865E-03
-99.3750E-09,-37.3037355639E-03,+18.5329774504E-03
-99.0625E-09,-33.5348913832E-03,+17.7792086142E-03
-98.7500E-09,-31.0223285960E-03,+17.0254397781E-03
-98.4375E-09,-33.5348913832E-03,+16.2716709419E-03
-98.1250E-09,-38.5600169575E-03,+15.7691583845E-03
-97.8125E-09,-44.8414239254E-03,+15.0153895484E-03
-97.5000E-09,-48.6102681061E-03,+14.2616207122E-03
-97.1875E-09,-49.8665494997E-03,+14.2616207122E-03
-96.8750E-09,-47.3539867126E-03,+14.5128769909E-03
-96.5625E-09,-42.3288611382E-03,+15.0153895484E-03
-96.2500E-09,-36.0474541703E-03,+15.2666458271E-03
-95.9375E-09,-29.7660472024E-03,+15.2666458271E-03
-95.6250E-09,-25.9972030217E-03,+14.7641332696E-03
-95.3125E-09,-24.7409216281E-03,+14.2616207122E-03
-95.0000E-09,-27.2534844153E-03,+14.0103644335E-03
-94.6875E-09,-31.0223285960E-03,+14.2616207122E-03
-94.3750E-09,-37.3037355639E-03,+15.0153895484E-03
-94.0625E-09,-41.0725797446E-03,+16.2716709419E-03
-93.7500E-09,-42.3288611382E-03,+17.0254397781E-03
-93.4375E-09,-39.8162983511E-03,+17.2766960568E-03
-93.1250E-09,-36.0474541703E-03,+16.7741834994E-03
-92.8125E-09,-32.2786099896E-03,+15.7691583845E-03
-92.5000E-09,-28.5097658089E-03,+14.5128769909E-03
-92.1875E-09,-24.7409216281E-03,+13.5078518761E-03
-91.8750E-09,-24.7409216281E-03,+12.7540830399E-03
-91.5625E-09,-24.7409216281E-03,+12.5028267612E-03
-91.2500E-09,-25.9972030217E-03,+12.5028267612E-03
-90.9375E-09,-29.7660472024E-03,+12.5028267612E-03
-90.6250E-09,-34.7911727767E-03,+12.5028267612E-03
-90.3125E-09,-38.5600169575E-03,+12.7540830399E-03
-90.0000E-09,-41.0725797446E-03,+13.0053393186E-03
-89.6875E-09,-41.0725797447E-03,+13.0053393186E-03
-89.3750E-09,-37.3037355639E-03,+13.0053393186E-03
-89.0625E-09,-34.7911727768E-03,+12.7540830399E-03
-88.7500E-09,-33.5348913832E-03,+12.7540830399E-03
-88.4375E-09,-34.7911727767E-03,+12.5028267612E-03
-88.1250E-09,-38.5600169575E-03,+12.5028267612E-03
-87.8125E-09,-42.3288611382E-03,+12.5028267612E-03
-87.5000E-09,-46.0977053190E-03,+12.5028267612E-03
