x-axis,1,2
second,Volt,Volt
+498.630000E-06,,
+498.632500E-06,+791.802725406E-03,-40.543970652E-03
+498.635000E-06,+801.852976555E-03,-41.297739488E-03
+498.637500E-06,+804.365539341E-03,-42.554020882E-03
+498.640000E-06,+818.184634671E-03,-38.533920422E-03
+498.642500E-06,+804.365539341E-03,-37.780151586E-03
+498.645000E-06,+798.084132373E-03,-39.287689258E-03
+498.647500E-06,+798.084132373E-03,-41.172111349E-03
+498.650000E-06,+818.184634671E-03,-40.167086234E-03
+498.652500E-06,+818.184634671E-03,-41.172111349E-03
+498.655000E-06,+801.852976552E-03,-42.554020882E-03
+498.657500E-06,+818.184634671E-03,-43.935930414E-03
+498.660000E-06,+801.852976552E-03,-40.669598792E-03
+498.662500E-06,+804.365539344E-03,-35.267588798E-03
+498.665000E-06,+801.852976551E-03,-42.930905299E-03
+498.667500E-06,+804.365539344E-03,-50.594221801E-03
+498.670000E-06,+798.084132373E-03,-41.800252046E-03
+498.672500E-06,+811.903227699E-03,-41.297739487E-03
+498.675000E-06,+801.852976550E-03,-42.177136464E-03
+498.677500E-06,+818.184634671E-03,-46.699749479E-03
+498.680000E-06,+801.852976549E-03,-42.177136464E-03
+498.682500E-06,+818.184634671E-03,-37.152010890E-03
+498.685000E-06,+801.852976549E-03,-40.920855069E-03
+498.687500E-06,+798.084132373E-03,-45.945980644E-03
+498.690000E-06,+798.084132373E-03,-45.820352506E-03
+498.692500E-06,+804.365539347E-03,-36.523870192E-03
+498.695000E-06,+801.852976548E-03,-43.810302277E-03
+498.697500E-06,+818.184634671E-03,-37.905779725E-03
+498.700000E-06,+818.184634671E-03,-46.574121341E-03
+498.702500E-06,+811.903227695E-03,-45.945980644E-03
+498.705000E-06,+818.184634671E-03,-42.177136464E-03
+498.707500E-06,+818.184634671E-03,-44.061558551E-03
+498.710000E-06,+814.415790498E-03,-45.820352507E-03
+498.712500E-06,+811.903227694E-03,-43.307789716E-03
+498.715000E-06,+798.084132373E-03,-46.574121341E-03
+498.717500E-06,+798.084132373E-03,-44.564071111E-03
+498.720000E-06,+818.184634671E-03,-40.167086235E-03
+498.722500E-06,+818.184634671E-03,-38.533920422E-03
+498.725000E-06,+814.415790500E-03,-42.554020882E-03
+498.727500E-06,+811.903227692E-03,-42.554020882E-03
+498.730000E-06,+814.415790501E-03,-42.554020882E-03
+498.732500E-06,+818.184634671E-03,-42.554020882E-03
+498.735000E-06,+801.852976543E-03,-38.910804839E-03
+498.737500E-06,+811.903227691E-03,-45.317839945E-03
