cm3; 
500.9836421215981;
499.1765383762998;
501.15971889678104;
500.2144646300096;
498.4027272853644;
502.1096067628995;
497.0172810806356;
502.9204866486102;
498.254452106263;
505.0056063547237;
493.98690710775065;
496.22493559231253;
505.13071353709057;
497.2906634421039;
506.46519014900315;
501.44236845694314;
502.5822338962852;
502.2578819420009;
504.3198336513797;
502.90195225122255;
502.45712671391834;
496.4705163576992;
502.9204866486102;
495.0062989640728;
495.08043655362354;
502.535897902816;
504.29666565464515;
499.1302023828306;
504.7507583906432;
502.823181062325;
498.9726600050354;
497.4713738166337;
502.12814116028716;
504.76002558933703;
501.5072388478;
500.2098310306627;
493.8200975312616;
501.5767428380037;
497.9393673506725;
500.3905414051925;
507.1138940575718;
497.7586569761426;
496.01179002235426;
503.30044179505757;
495.86351484325286;
504.4403072343996;
508.98123459438006;
503.5506561597912;
496.6095243381067;
500.4090758025802;
505.0195071527645;
508.11475151650626;
503.3375105898329;
495.82181244913056;
493.3335695998352;
500.3581062097641;
504.47737602917493;
499.6352647116448;
500.67319096535465;
502.2208131472255;
502.2578819420009;
500.81683254510904;
495.11287174905203;
502.6841730819174;
500.5063813888655;
503.7267329349741;
495.5715980843969;
505.77478384631223;
506.1362045953719;
498.5046664709966;
499.5611271220941;
503.30970899375137;
501.451635655637;
496.2990731818632;
500.97900852225126;
500.1681286365404;
494.49660303591173;
500.35347261041716;
501.8176900040435;
501.39603246347394;
499.17190477695294;
499.9596166659291;
506.5346941392069;
498.58807125924113;
498.0598409336924;
502.2671491406947;
503.40238098068977;
499.1209351841368;
501.0624133104958;
504.4681088304811;
507.1463292530002;
496.4519819603115;
500.50174778951856;
498.89852241548465;
504.0325504918707;
500.86316853857824;
496.7763339145958;
503.4626177721998;
503.34214418917986;
495.76157565762065;
496.822669908065;
500.311770216295;
503.8379393193001;
499.43601993972726;
501.2570244830664;
498.9263240115662;
500.3025030176011;
494.89972617909376;
504.588582413501;
506.30764777120794;
494.0378767005668;
507.8923387478542;
498.60197205728184;
498.72707923964873;
499.82987588421537;
495.5762316837439;
492.4485521245736;
502.7768450688558;
497.96716894675404;
498.17104731801845;
497.52234340944983;
501.24775728437254;
498.7317128389956;
498.4305288814459;
504.4820096285219;
501.2662916817602;
499.82060868552156;
501.6184452321261;
499.64916550968553;
500.6083205744978;
501.850125199472;
499.13946958152445;
498.35175769254823;
497.4482058198991;
506.2103421849226;
503.61552655064804;
501.1319173006995;
499.28311116127895;
501.7435524144928;
495.78474365435517;
495.84034684651823;
501.45626925498385;
494.34832785681033;
497.3138314388384;
505.0519423481929;
506.3261821685956;
497.3694346310014;
494.8765581823591;
505.677478260027;
500.1773958352343;
500.37664060715184;
501.80842280534966;
504.38933764158355;
502.475661111306;
497.67061858855124;
502.42469151848996;
497.10068586888013;
501.164352496128;
500.38590780584565;
503.89817611081014;
498.99119440242305;
495.6920716674168;
497.0636170741048;
500.8260997438029;
499.08849998870835;
500.3812742064987;
505.2419199214166;
502.31811873351074;
498.37492568928286;
493.87570072342464;
499.87621187768457;
501.01144371767964;
503.47651857024044;
500.1681286365404;
503.2355714042007;
493.27333280832516;
505.0519423481929;
499.47772233384956;
497.6845193865919;
502.15594275636863;
501.04387891310813;
497.17482345843086;
496.1646988008025;
497.78645857222415;
497.5362442074905;
501.19215409220953;
496.2295691916594;
500.84463414119057;
503.61552655064804;
502.7444098734273;
501.4052996621678;
498.9726600050354;
496.57708914267835;
497.9949705428355;
501.5304068445346;
502.6795394825704;
503.49505296762817;
501.69721642102365;
494.77925259607383;
507.73016277071196;
502.6702722838766;
505.0380415501522;
499.07923279001454;
504.0788864853399;
497.1423882630025;
503.4301825767713;
503.2587394009353;
504.64881920501097;
495.9283852341097;
496.5585547452907;
499.7696390927054;
502.1744771537563;
500.84463414119057;
496.35467637402627;
505.56163827635396;
504.7646591886839;
499.9271814705006;
500.6083205744978;
500.89097013465977;
500.3720070078048;
498.99119440242305;
499.1209351841368;
500.7936645483745;
503.65722894477034;
497.51307621075597;
498.3239560964667;
498.3563912918952;
500.5619845810286;
504.20399366770675;
498.85218642201545;
500.08935744764284;
502.5776002969382;
495.9283852341097;
504.62565120827634;
498.3378568945075;
504.6210176089295;
496.6465931328821;
500.1078918450305;
499.71403590054234;
496.3315083772916;
497.0960522695333;
496.7068299243921;
491.9898257892287;
502.39688992240843;
498.71781204095487;
501.391398864127;
496.32687477794474;
500.86316853857824;
502.4154243197961;
492.9582480527347;
495.98398842627273;
495.98398842627273;
502.7212418766928;
497.2072586538593;
500.6917253627423;
502.37835552502077;
499.59356231752247;
500.1078918450305;
502.6239362904074;
507.4706812072845;
500.96510772421044;
499.338714353442;
498.3702920899359;
492.939713655347;
506.55786213594155;
500.52028218690623;
496.37321077141394;
502.05863717008333;
501.451635655637;
499.2645767638913;
502.93438744665104;
497.67988578724504;
506.7895421032875;
503.62942734868886;
503.3792129839552;
497.93473375132555;
498.0274057382639;
495.6411020746008;
495.43259010398936;
500.821466144456;
500.0383878548267;
497.02654827932946;
502.29031713742927;
496.59098994071906;
503.963046501667;
500.6639237666608;
496.6975627256983;
500.5990533758039;
502.43395871718377;
494.3251598600758;
500.01058625874515;
505.2465535207635;
506.2983805725141;
502.71660827734576;
496.8365707061058;
490.70168517078525;
499.32017995605435;
498.11544412585545;
500.5990533758039;
495.3538189150918;
491.9249553983718;
499.60282951621633;
493.630119958038;
498.7224456403017;
500.9836421215981;
502.29031713742927;
497.09141867018633;
500.3164038156418;
505.61724146851697;
493.342836798529;
500.04765505352054;
502.09107236551176;
503.0224258342424;
503.92134410754466;
505.8628222339037;
501.7574532125336;
498.2359177088753;
501.54894124192225;
503.2494722022415;
499.4962567312372;
499.5611271220941;
508.8931962067887;
505.5292030809256;
497.77255777418344;
500.7473285549053;
502.5173635054283;
501.49797164910615;
503.0548610296709;
501.8223236033905;
499.28774476062586;
497.94400095001936;
501.36823086739247;
502.9065858505695;
494.9599629706036;
501.49797164910615;
495.37235331247945;
501.5674756393099;
505.68211185937383;
500.60368697515077;
499.1858055749936;
499.0143623991577;
503.59235855391347;
496.8968074976157;
504.11595528011526;
501.1180165026588;
493.60231836195646;
498.9263240115662;
502.19764515049087;
502.13740835898096;
502.54516510150984;
498.0598409336924;
497.1979914551655;
502.04936997138947;
499.39895114495187;
500.19593023262195;
502.9251202479572;
505.71918065414917;
499.51015752927793;
501.7759876099213;
505.81648624043453;
501.0068101183328;
498.7687816337709;
504.0325504918707;
503.85184011734094;
