cm3; 
402.9922831329585;
402.51965599957276;
404.502836520054;
398.4420885742842;
402.16750244920695;
401.2917521726393;
398.5949973527325;
409.5395590101548;
399.9480083620328;
399.7302291927276;
397.9509270435108;
396.570114438129;
396.111388102784;
399.42441163583095;
396.9871383793517;
407.5239432942451;
402.8671759505917;
403.02008472904;
403.3398030839774;
401.92192168382024;
399.3271060495457;
399.822901179666;
403.92827020103607;
402.4362512113282;
404.28969095009575;
400.92569782423266;
401.02300341051796;
397.1400471578;
395.51365378703144;
399.4429460332187;
401.28248497394543;
395.8194713439281;
403.7151246310778;
399.4429460332187;
395.89360893347884;
397.2883223369014;
398.50232536579415;
397.4690327114312;
400.67548345949905;
392.3118366383105;
400.81449143990665;
399.7348627920745;
400.795957042519;
401.23614898047623;
401.57903533214824;
406.1153290927818;
394.64717070915765;
404.77621888152225;
394.3876891457302;
401.26858417590466;
404.3591949402995;
403.02471832838694;
398.40965337885575;
400.44843709150007;
399.96654275942046;
401.57903533214824;
395.70363136025514;
401.01836981117106;
402.8671759505917;
395.48121859160307;
399.92020676595126;
401.31955376872077;
403.37223827940585;
389.4204706458332;
399.994344355502;
396.570114438129;
394.3367195529141;
408.05217361979385;
406.32384106339316;
398.1038358219591;
398.1733398121629;
403.94217099907684;
395.42561539944;
400.5318418797446;
407.79732565571334;
402.36674722112446;
400.49940668431617;
399.252968459995;
397.4736663107781;
405.9994891091088;
405.1608076273165;
400.42990269411234;
405.17470842535727;
402.0423952668401;
400.8978962281512;
395.3792794059708;
401.9636240779425;
401.3010193713331;
407.33396572102146;
401.16664499027246;
402.97374873557084;
406.0180235064965;
403.2563982957329;
396.7832600080872;
398.9425173037514;
401.7597457066781;
402.4825872047974;
394.55449872221925;
398.6923029390178;
394.9298202693197;
407.64441687726503;
399.96190916007356;
400.72645305231515;
398.683035740324;
398.21040860693824;
400.6893842575398;
397.0705431675962;
395.8426393406627;
401.87095209100414;
405.2303116175203;
400.25382591892946;
395.74533375437744;
398.1223702193468;
395.39318020401157;
397.5339031022881;
399.76729798750296;
401.764379306025;
399.1324948769751;
407.53784409228587;
399.6468244044831;
403.33053588528355;
396.9825047800047;
397.50610150620656;
397.5292695029412;
402.4964880028382;
397.60340709249186;
398.5208597631818;
398.8313109194254;
399.0351892906898;
399.15102927436277;
397.96019424220464;
393.5814428593663;
401.35662256349616;
399.7811987855437;
402.83937435451014;
396.2086936890693;
405.2627468129487;
401.72731051124964;
404.63257730176775;
401.194446586354;
400.5133074823569;
394.8742170771567;
400.57354427386684;
394.30428435748564;
396.9825047800047;
394.7259418980553;
401.7134097132089;
398.7432725318339;
401.47709614651603;
399.91093956725746;
394.99005706082966;
397.2373527440853;
396.61645043159814;
395.1336986405841;
399.75803078880915;
394.25331476466954;
394.6193691130761;
397.51073510555347;
399.6004884110139;
402.1350672537785;
402.7745039636533;
400.7403538503559;
404.7113484906654;
402.4964880028382;
399.4475796325656;
403.77072782324086;
398.6181653494671;
401.0276370098649;
398.7896085253031;
397.3902615225336;
401.91728808447334;
405.0588684416843;
399.0351892906898;
402.41308321459366;
401.32882096741463;
402.93667994079544;
402.97838233491774;
400.6337810653768;
401.194446586354;
396.50987764661903;
403.94680459842374;
399.2576020593419;
402.3574800224306;
398.21967580563205;
405.6566027574368;
399.70706119599305;
401.67170731908664;
402.5289231982666;
398.0296982324084;
402.87644314928554;
400.1194515378688;
395.43488259813387;
399.2900372547703;
394.24404756597573;
397.29758953559525;
397.11224556171845;
400.52720828039764;
402.27870883353296;
398.1316374180406;
394.05870359209894;
401.3936913582715;
401.62537132561744;
405.58246516788614;
398.7710741279154;
403.2981006898551;
398.0760342258776;
401.8060817001473;
395.1336986405841;
398.92861650571064;
398.7247381344462;
404.06264458209677;
395.0085914582173;
396.4357400570683;
400.48087228692845;
400.5040402836631;
396.8898327930664;
400.6337810653768;
396.3106328747015;
403.8124302173631;
404.3499277416057;
397.25588714147295;
406.5786890274737;
407.99657042763084;
397.9879958382861;
392.4276766219835;
403.76609422389396;
399.98044355746123;
398.46062297167185;
406.0087563078026;
401.1481105928848;
396.22259448711003;
398.26601179910125;
404.3128589468304;
398.26137819975435;
400.6523154627645;
400.0916499417873;
406.18483308298556;
399.3456404469334;
404.88742526584826;
398.96105170113907;
400.81912503925355;
403.33516948463046;
396.14382329821245;
405.8002443371913;
400.40210109803087;
397.2327191447384;
404.6603788978493;
401.2454161791701;
392.67789098671716;
403.6595214389148;
400.3882002999901;
403.86803340952616;
406.615757822249;
398.0343318317553;
397.11224556171845;
397.99262943763307;
398.5208597631818;
398.92398290636373;
397.84435425853167;
392.2747678435352;
401.02300341051796;
399.50781642407554;
402.4084496152467;
399.4058772384433;
402.4455184100221;
395.95384572498875;
401.47709614651603;
389.27682906607873;
396.54694644139437;
396.30136567600766;
400.7449874497028;
403.6641550382617;
398.90081490962916;
402.7513359669187;
396.63961842833277;
400.795957042519;
392.742761377574;
395.8194713439281;
396.8434967995972;
402.69109917540874;
405.0542348423374;
400.27699391566404;
400.1379859352565;
400.87472823141655;
403.705857432384;
408.2606855904052;
397.51073510555347;
401.0276370098649;
397.3300247310237;
397.2327191447384;
