cm3; 
10.296969880501408;
10.315827221179362;
10.293541273105417;
10.37668500245821;
10.296969880501408;
10.320970132273349;
10.387827976495183;
10.333827410008317;
10.261826654692495;
10.222397669638594;
10.293541273105417;
10.258398047296504;
10.29182696940742;
10.290969817558423;
10.333827410008317;
10.302969943444394;
10.278969691672453;
10.241255010316547;
10.272969628729468;
10.308970006387378;
10.306398550840385;
10.305541398991387;
10.298684184199404;
10.254112288051514;
10.217254758544605;
10.270398173182475;
10.29182696940742;
10.290969817558423;
10.265255262088488;
10.266969565786482;
10.271255325031472;
10.268683869484478;
10.34411323219629;
10.331255954461323;
10.290969817558423;
10.386113672797187;
10.303827095293391;
10.325255891518339;
10.266112413937485;
10.264398110239489;
10.25582659174951;
10.299541336048401;
10.338113169253306;
10.20782608820563;
10.272969628729468;
10.270398173182475;
10.296969880501408;
10.260969502843498;
10.24811222510853;
10.280683995370449;
10.24382646586354;
10.271255325031472;
10.259255199145501;
10.341541776649297;
10.263540958390491;
10.27211247688047;
10.29182696940742;
10.285826906464436;
10.302112791595395;
10.313255765632368;
10.279826843521452;
10.270398173182475;
10.296969880501408;
10.326970195216333;
10.318398676726355;
10.220683365940598;
10.253255136202517;
10.318398676726355;
10.250683680655523;
10.242969314014543;
10.289255513860427;
10.244683617712537;
10.320970132273349;
10.353541902535268;
10.222397669638594;
10.389542280193178;
10.283255450917443;
10.350970446988274;
10.345827535894287;
10.235254947373562;
10.250683680655523;
10.269541021333476;
10.29268412125642;
10.29611272865241;
10.269541021333476;
10.276398236125459;
10.355256206233264;
10.280683995370449;
10.24039785846755;
10.287541210162432;
10.296969880501408;
10.322684435971345;
10.282398299068445;
10.3003984878974;
10.402399557928147;
10.30811285453838;
10.249826528806526;
10.311541461934372;
10.314970069330364;
10.310684310085374;
10.276398236125459;
10.298684184199404;
10.254969439900513;
10.264398110239489;
10.253255136202517;
10.290969817558423;
10.284969754615439;
10.378399306156206;
10.200968873413647;
10.237826402920556;
10.25582659174951;
10.276398236125459;
10.242112162165544;
10.18725444382968;
10.242969314014543;
10.281541147219446;
10.322684435971345;
10.258398047296504;
10.345827535894287;
10.293541273105417;
10.270398173182475;
10.314970069330364;
10.246397921410534;
10.24382646586354;
10.3003984878974;
10.343256080347293;
10.310684310085374;
10.256683743598508;
10.25239798435352;
10.250683680655523;
10.278969691672453;
10.269541021333476;
10.254969439900513;
10.404113861626142;
10.229254884430576;
10.34497038404529;
10.296969880501408;
10.232683491826569;
10.360399117327251;
10.31239861378337;
10.290112665709426;
10.259255199145501;
10.302969943444394;
10.279826843521452;
10.302969943444394;
10.279826843521452;
10.278112539823455;
10.221540517789595;
10.326113043367336;
10.20354032896064;
10.31239861378337;
10.326970195216333;
10.188111595678679;
10.19154020307467;
10.310684310085374;
10.218969062242602;
10.314112917481365;
10.220683365940598;
10.327827347065332;
10.316684373028359;
10.320112980424351;
10.374113546911216;
10.3003984878974;
10.232683491826569;
10.273826780578466;
10.24039785846755;
10.322684435971345;
10.227540580732581;
10.23954070661855;
10.249826528806526;
10.236969251071557;
10.326113043367336;
10.271255325031472;
10.32868449891433;
10.3003984878974;
10.314112917481365;
10.283255450917443;
10.290969817558423;
10.258398047296504;
10.301255639746397;
10.15896843281275;
10.209540391903625;
10.28839836201143;
10.270398173182475;
10.264398110239489;
10.275541084276462;
10.254969439900513;
10.330398802612326;
10.329541650763327;
10.23954070661855;
10.282398299068445;
10.321827284122346;
10.345827535894287;
10.266969565786482;
10.311541461934372;
10.177825773490705;
10.188111595678679;
10.213826151148615;
10.235254947373562;
10.294398424954414;
10.237826402920556;
10.264398110239489;
10.320970132273349;
10.216397606695608;
10.296969880501408;
10.294398424954414;
10.28411260276644;
10.370684939515225;
10.276398236125459;
10.25239798435352;
10.244683617712537;
10.289255513860427;
10.237826402920556;
10.265255262088488;
10.213826151148615;
10.278112539823455;
10.237826402920556;
10.206968936356631;
10.254112288051514;
10.266112413937485;
10.29268412125642;
10.230112036279575;
10.271255325031472;
10.23954070661855;
10.341541776649297;
10.236969251071557;
10.323541587820342;
