cm4; 
391.7031449817275;
397.607239579312;
399.3204401957718;
401.54944314837;
398.60200122757897;
402.05603472850595;
395.59929477077316;
400.95534938621057;
398.05396124543194;
400.90008485019575;
401.41588718633415;
401.5724700383762;
402.41525421260235;
400.4073094040635;
396.0828594609029;
400.7158697301463;
401.86260885245406;
401.67839373240463;
397.75000629735035;
398.86911315165065;
402.9448726827445;
400.54547074410056;
398.2105440974739;
399.2513595257533;
398.3441000595098;
396.6677424670599;
404.4047775091363;
398.14606880545665;
398.2934409014962;
394.6091385005074;
397.5013158852836;
399.20070036773967;
397.3677599232478;
399.6290005218546;
399.8454532879127;
398.52370980155797;
401.64155070839473;
400.1217759679869;
398.7401625676161;
403.09224477878405;
404.15148171906833;
401.0244300562291;
402.3645950545888;
398.6526603855926;
403.6310740049287;
400.35665024604987;
396.9763027931427;
400.72968586415;
397.4276298372638;
395.6729808187929;
401.50799474635886;
402.3047251405727;
397.45065672727;
400.01585227395844;
403.1935630948112;
406.4633814756888;
393.97359633633687;
405.4271714254107;
397.39078681325395;
404.65807329920426;
399.31583481777056;
403.23961687482364;
401.9086626324664;
401.4849678563527;
395.1755999946594;
400.13098672398934;
394.29597279642337;
397.5335535312922;
396.94406514713404;
396.6078725530438;
400.0250630299609;
400.1263813459881;
391.41300616764966;
400.64218368212653;
399.45399615780764;
402.4935456386234;
399.42636388980026;
397.69934713933674;
404.7824185052377;
395.94469812086584;
405.45019831541686;
403.6679170289386;
401.157986018265;
394.7104568165346;
404.82847228525003;
396.84274683110687;
400.2276996620153;
394.8578289125741;
400.96456014221303;
403.1336931807952;
397.94343217340224;
398.1967279634702;
402.6685500026704;
399.2835971717619;
393.5222692922157;
405.40874991340576;
399.6290005218546;
399.8454532879127;
402.6685500026704;
403.48370190888915;
400.37507175805484;
404.2758269251017;
401.13956450626;
395.38284200471503;
400.006641517956;
398.41318072952834;
396.5664241510327;
399.66123816786325;
403.5850202249163;
395.80653678082876;
400.59612990211417;
403.1981684728125;
395.69140233079787;
397.71776865134166;
403.4008051048669;
396.39602516498695;
402.35538429858633;
402.7790790747;
399.43096926780146;
398.41778610752954;
396.4282628109956;
395.71442922080405;
398.52370980155797;
403.5481772009064;
394.59992774450495;
400.9139009841995;
402.0237970824973;
399.7579511058892;
405.54230587544157;
402.8665812567235;
399.38031010978784;
403.2534330088273;
398.69871416560494;
402.6731553806716;
400.9875870322192;
398.9612207116754;
401.09351072624764;
399.421758511799;
394.4663717824691;
399.2697810377582;
399.23754339174957;
399.5737359858398;
399.7257134598806;
399.8961124459263;
395.9723303888733;
396.58484566303764;
397.2111770712057;
402.03300783849977;
394.84401277857046;
403.99489886702634;
400.93692787420565;
401.73365826841945;
404.29424843710666;
392.69330125199326;
399.1592519657285;
401.14416988426126;
400.2507265520215;
397.6532933593244;
403.69554929694596;
401.54483777036876;
401.80734431643924;
398.855297017647;
398.0079074654196;
396.37760365298203;
398.9888529796828;
399.92835009193493;
400.61915679212035;
399.4586015358089;
396.77827153908953;
406.84562784979136;
397.5381589092935;
402.2356444705542;
399.8224263979065;
401.14416988426126;
399.35728321978166;
397.08683186517237;
402.2770928725653;
394.33742119843447;
398.30265165749864;
403.0415856207705;
396.30391760496224;
400.4211255380672;
399.6059736318484;
398.5743689595716;
401.8533980964516;
402.4797295046197;
392.2511849638746;
402.45209723661225;
394.6183492565099;
397.9296160393985;
395.26770755468414;
400.93692787420565;
400.0112468959572;
399.1270143197199;
403.95805584301644;
395.74206148881143;
402.61789084465676;
402.134326154527;
405.83244468951943;
396.8749844771155;
400.7573181321574;
400.50402234208946;
401.8580034744528;
398.01711822142204;
399.0072744916878;
401.09351072624764;
398.4868667775481;
403.93502895301026;
408.2917165421795;
396.74142851507963;
398.09540964744303;
395.7881152688238;
399.0395121376964;
398.8230593716383;
405.0218981613019;
398.6296334955864;
395.4565280527348;
398.5651582035691;
400.4856008300845;
405.80941779951326;
403.92581819700774;
401.84879271845034;
396.3315498729697;
396.38220903098323;
398.27962476749246;
398.0815935134393;
394.86703966857664;
397.607239579312;
405.5883596554539;
401.05666770223775;
397.60263420131076;
396.74142851507963;
399.1638573437298;
399.31583481777056;
392.7393550320056;
400.9875870322192;
397.9296160393985;
396.709190869071;
392.79461956802044;
404.53833347117217;
399.6474220338595;
405.9521845175516;
398.0125128434208;
401.2731204682959;
401.2270666882835;
397.2203878272082;
404.5199119591672;
403.07842864478033;
396.23023155694244;
398.91977230966427;
402.3139358965752;
398.03553973342696;
401.33299038231195;
404.6258356531956;
396.6723478450611;
400.4395470500721;
394.52624169648516;
400.23691041801777;
400.5224438540944;
398.5881850935753;
398.5375259355617;
403.71857618695213;
403.6126524929237;
399.8454532879127;
401.14877526226246;
398.9381938216692;
399.63821127785707;
398.1046204034455;
400.5592868781043;
400.6652105721327;
402.75144680669257;
400.54547074410056;
400.0757221879745;
394.99599025261125;
406.32982551365296;
403.2488276308261;
405.0633465633131;
397.15130715718965;
402.4843348826209;
397.215782449207;
401.5908915503811;
404.5521496051759;
401.4020710523305;
396.8565629651106;
402.5303886626333;
403.11527166879023;
396.3131283609647;
399.3342563297755;
404.6304410311969;
402.4797295046197;
399.7947941298991;
402.954083438747;
398.9520099556729;
399.88690168992383;
404.2528000350955;
399.8454532879127;
406.2469287096307;
404.69491632321416;
398.8967454196581;
403.82449988098057;
397.4368405932663;
399.20991112374213;
401.81194969444044;
397.45526210527123;
404.3495129731215;
395.5440302347583;
400.3336233560437;
397.1789394251971;
398.2335709874801;
400.2507265520215;
400.16782974799924;
400.88626871619203;
399.9744038719473;
396.87037909911425;
398.05396124543194;
401.33759576031315;
394.94533109459763;
401.0106139222254;
398.0401451114282;
397.52434277528977;
396.8012984290957;
397.46907823927495;
399.0395121376964;
403.99489886702634;
399.97900924994855;
397.1605179131921;
408.11210680013124;
397.90198377139114;
398.4638398875419;
399.05332827170014;
399.4447854018052;
404.93900135727966;
400.39349327005976;
392.2696064758795;
399.0993820517125;
399.5553144738348;
392.1406558918449;
399.4401800238039;
402.194196068543;
402.4428864806098;
400.4579685620771;
398.60200122757897;
395.5808732587682;
401.8948464984627;
399.73492421588304;
409.37858575047113;
402.5165725286296;
396.80590380709697;
401.84879271845034;
398.3993645955246;
391.05839206155446;
398.14606880545665;
405.9291576275454;
403.07842864478033;
395.07428167863225;
405.0403196733069;
400.3336233560437;
397.2342039612119;
397.26183622921934;
401.7428690244219;
402.0836669965134;
403.14290393679767;
397.3677599232478;
400.84942569218214;
395.1387569706495;
402.6731553806716;
398.9704314676779;
399.53228758382863;
404.96202824728584;
404.0179257570325;
398.1230419154505;
398.78621634762845;
395.1848107506619;
405.97060602955656;
404.3771452411289;
399.26517565975695;
396.5203703710203;
401.84879271845034;
398.5375259355617;
400.3474394900474;
405.0449250513081;
402.0790616185121;
400.2323050400165;
401.0382461902328;
403.81989450297937;
397.0914372431736;
401.1211429942551;
399.74874034988676;
399.50465531582125;
400.2507265520215;
396.96248665913896;
404.6442571652006;
401.42509794233666;
402.74684142869137;
401.217855932281;
401.16719677426744;
398.5559474475666;
394.1393899443813;
404.35872372912394;
401.627734574391;
399.2191218797446;
398.4592345095407;
395.16638923865696;
394.99138487461;
406.5416729017098;
400.163224369998;
401.82576582844416;
397.5934234453083;
393.95978020233315;
402.65473386866665;
398.41318072952834;
398.1046204034455;
400.8402149361797;
399.8776909339214;
399.518471449825;
400.73429124215124;
404.8146561512463;
400.5500761221018;
399.1039874297137;
401.9685325464825;
394.7749321085519;
404.5199119591672;
401.9086626324664;
396.6815586010636;
402.3784111885925;
400.22309428401405;
398.3348893035073;
393.75714357027874;
399.16846272173103;
399.9697984939461;
394.0703092743628;
400.7204751081475;
403.10606091278777;
401.58168079437866;
397.294073875228;
399.69347581387194;
396.99932968314886;
394.94533109459763;
403.6356793829299;
401.5862861723799;
398.4592345095407;
402.1573530445332;
397.39078681325395;
394.56769009849626;
400.8770579601896;
403.345540568852;
400.50402234208946;
393.8953049103158;
397.3631545452465;
392.5182968879463;
399.56452522983733;
397.6809256273318;
402.9863210847556;
395.0973085686384;
404.0824010490498;
390.69456719945686;
402.7422360506901;
396.4052359209894;
402.82513285471236;
400.14480285799306;
395.28152368868786;
395.71903459880525;
401.4573355883453;
400.0434845419658;
398.26580863348875;
402.1757745565381;
397.03617270715876;
402.6455231126642;
404.52451733716845;
395.5440302347583;
397.938826795401;
399.9836146279498;
402.4705187486172;
392.4860592419376;
399.4954445598188;
392.4998753759413;
395.4381065407299;
402.73302529468765;
401.4343086983391;
399.0625390277026;
401.1027214822501;
396.26707458095234;
398.51910442355677;
406.4127223176752;
397.0638049751662;
393.67885214425775;
401.93629490047385;
405.8140231775145;
399.9467716039399;
406.136399637601;
398.0677773794356;
394.75651059654695;
398.2105440974739;
403.44685888487925;
403.520544932899;
400.69744821814135;
403.99950424502754;
395.2723129326854;
402.76986831869755;
398.7954271036309;
400.7250804861488;
398.67568727559876;
393.6880629002602;
395.9769357668745;
403.5942309809188;
400.2691480640264;
400.2921749540326;
408.6048822462635;
399.93756084793745;
398.10922578144675;
400.24612117402023;
402.2770928725653;
403.0093479747618;
398.84148088364327;
398.79082172562966;
401.3053581143045;
402.67776075867283;
401.3698334063218;
401.4619409663465;
402.4336757246073;
395.9907519008782;
403.2119846068162;
397.6302664693182;
393.5591123162256;
398.87832390765317;
398.8599023956482;
407.43051085594834;
406.5324621457073;
389.819545379222;
402.73302529468765;
402.37380581059125;
400.476390074082;
399.99743076195347;
399.52768220582743;
398.4730506435444;
400.02045765195965;
412.6806417773573;
403.1198770467915;
400.9323224962044;
392.5459291559537;
399.53228758382863;
400.02045765195965;
401.9178733884689;
400.26454268602515;
399.54610371783235;
403.43304275087553;
400.54547074410056;
403.7968676129732;
396.1381239969177;
401.07048383624146;
399.2835971717619;
399.46781229181136;
394.52624169648516;
396.1979939109338;
399.80861026390284;
402.30011976257146;
400.93692787420565;
400.0434845419658;
401.48957323435394;
402.0237970824973;
396.4006305429882;
400.35665024604987;
397.9480375514035;
406.721282643758;
401.706026000412;
405.95678989555284;
397.6486879813231;
401.8672142304553;
399.29741330576564;
396.62168868704754;
403.5067287988953;
397.4276298372638;
401.35141189431687;
402.65473386866665;
403.7369976989571;
401.78431742643306;
397.6164503353145;
395.2953398226916;
399.05793364970134;
404.262010791098;
396.30391760496224;
399.20530574574093;
400.241515796019;
401.7935281824355;
397.8375084793738;
396.6078725530438;
406.4956191216974;
395.62692703878054;
392.11762900183874;
401.627734574391;
402.03300783849977;
398.9658260896766;
401.67839373240463;
395.07888705663345;
405.39032840140084;
403.0830340227816;
400.46717931807956;
395.7973260248263;
397.1420964011872;
404.83307766325123;
400.476390074082;
397.6118449573133;
400.27375344202767;
401.41588718633415;
398.5375259355617;
400.4349416720709;
402.39683270059743;
406.16403190560845;
402.0053755704924;
402.2172229585492;
401.97774330248495;
404.81926152924757;
399.73492421588304;
399.30201868376685;
396.71379624707225;
