cm4; 
29.90279811510555;
30.05067380270998;
29.901928258119643;
30.001961811499108;
29.96890724603459;
30.01674938025955;
30.020228808203186;
29.801894704740178;
30.07242022735769;
29.964557961105047;
29.7627511403743;
30.01761923724546;
29.8767024055283;
30.073290084343597;
29.900188544147827;
29.895839259218285;
29.912366541950544;
30.13765950130082;
29.964557961105047;
29.907147400035093;
29.794065991867;
29.94716082138688;
30.015009666287735;
29.988044099724576;
29.910626827978728;
29.960208676175505;
29.91497611290827;
30.055023087639523;
29.841908126091962;
30.02370823614682;
30.096776222963125;
29.90975697099282;
30.184631778539874;
29.943681393443246;
30.019358951217278;
30.048064231752253;
30.118522647610835;
30.076769512287232;
29.888010546345107;
29.94542110741506;
29.895839259218285;
30.155926498004895;
29.956729248231873;
30.155056641018987;
30.064591514484515;
29.841908126091962;
30.075029798315416;
30.163755210878072;
30.063721657498604;
30.108954220765842;
29.93150339564053;
29.850606695951047;
30.021098665189093;
29.89235983127465;
30.081988654202682;
29.90888711400691;
29.910626827978728;
29.944551250429154;
30.13765950130082;
29.959338819189597;
30.07763936927314;
30.001961811499108;
30.041975232850895;
29.867133978683306;
29.889750260316927;
30.157666211976714;
29.889750260316927;
30.041975232850895;
30.113303505695384;
29.96281824713323;
29.978475672879583;
30.12026236158265;
30.083728368174498;
30.08807765310404;
29.789716706937458;
30.089817367075856;
30.135049930343094;
29.93150339564053;
30.06198194352679;
29.885400975387384;
29.974996244935948;
29.967167532062774;
29.837558841162423;
29.960208676175505;
30.097646079949033;
29.991523527668207;
30.015879523273643;
29.974996244935948;
29.852346409922863;
30.060242229554973;
29.935852680570072;
30.00631109642865;
30.05067380270998;
30.176803065666697;
30.1150432196672;
30.024578093132728;
30.087207796118133;
30.078509226259047;
29.90888711400691;
30.157666211976714;
29.954989534260054;
29.907147400035093;
30.07155037037178;
30.06111208654088;
30.014139809301827;
30.068070942428147;
29.787976992965643;
29.907147400035093;
29.95846896220369;
30.007180953414558;
30.003701525470927;
29.946290964400973;
29.966297675076863;
29.874962691556483;
29.95064024933051;
29.95237996330233;
30.076769512287232;
29.917585683865994;
29.994133098625934;
29.954119677274146;
30.100255650906757;
30.141138929244452;
30.06633122845633;
29.92454453975326;
29.908017257021;
29.992393384654118;
29.9906536706823;
30.026317807104544;
30.009790524372285;
29.994133098625934;
30.133310216371278;
30.02805752107636;
30.021968522175;
30.03849580490726;
29.972386673978225;
30.090687224061767;
29.93150339564053;
29.906277543049185;
29.988044099724576;
29.901058401133735;
30.060242229554973;
29.74622385764204;
29.896709116204192;
29.912366541950544;
30.12635136048401;
29.935852680570072;
29.938462251527795;
30.31076104149659;
29.993263241640026;
29.954989534260054;
29.872353120598756;
29.948900535358696;
30.112433648709477;
29.81581241651471;
30.04371494682271;
30.088947510089948;
29.888010546345107;
29.92106511180963;
29.834949270204696;
29.97934552986549;
29.938462251527795;
29.941071822485522;
30.052413516681796;
30.04893408873816;
29.82799041431743;
30.041105375864987;
30.004571382456835;
29.907147400035093;
30.041975232850895;
30.01674938025955;
30.29423375876433;
29.857565551838313;
29.975866101921856;
30.00631109642865;
30.021098665189093;
29.866264121697398;
29.955859391245962;
30.144618357188087;
30.145488214173994;
29.969777103020498;
29.90975697099282;
29.808853560627444;
29.736655430797047;
30.15331692704717;
30.010660381358193;
29.856695694852405;
29.996742669583657;
30.089817367075856;
30.025447950118636;
29.937592394541888;
29.916715826880086;
29.99587281259775;
30.041975232850895;
29.94020196549961;
30.086337939132225;
30.08807765310404;
30.206378203187583;
29.99500295561184;
29.982824957809125;
30.11156379172357;
29.862784693753763;
29.895839259218285;
29.927154110710987;
29.96368810411914;
30.021968522175;
29.981085243837306;
30.06111208654088;
30.00283166848502;
29.895839259218285;
29.988913956710483;
30.021098665189093;
29.941071822485522;
29.982824957809125;
30.02805752107636;
30.09938579392085;
29.94716082138688;
30.113303505695384;
29.874962691556483;
29.928893824682802;
30.065461371470423;
29.998482383555476;
30.21333705907485;
30.09329679501949;
29.877572262514207;
29.977605815893675;
30.06198194352679;
30.074159941329505;
30.204638489215768;
30.02892737806227;
29.999352240541384;
30.024578093132728;
29.877572262514207;
30.081988654202682;
29.934112966598253;
30.176803065666697;
30.141138929244452;
29.872353120598756;
29.959338819189597;
29.987174242738668;
29.968037389048682;
30.020228808203186;
29.847127268007412;
30.123741789526285;
29.84364784006378;
30.07155037037178;
30.014139809301827;
29.84973683896514;
30.004571382456835;
30.053283373667703;
30.11678293363902;
30.271617477130714;
30.06633122845633;
29.944551250429154;
30.058502515583154;
30.01326995231592;
30.005441239442742;
30.01240009533001;
29.87583254854239;
29.923674682767352;
29.973256530964132;
29.954119677274146;
30.051543659695888;
30.03414651997772;
30.21507677304667;
29.882791404429657;
29.922804825781444;
30.052413516681796;
30.1150432196672;
30.005441239442742;
30.05067380270998;
29.923674682767352;
29.874092834570575;
29.81581241651471;
30.13157050239946;
29.988913956710483;
29.885400975387384;
29.863654550739675;
29.954989534260054;
30.06720108544224;
29.823641129387887;
29.965427818090955;
30.05937237256906;
30.108954220765842;
29.94542110741506;
29.922804825781444;
29.96368810411914;
29.99587281259775;
29.92106511180963;
30.152447070061264;
30.088947510089948;
30.14200878623036;
30.084598225160406;
30.07155037037178;
30.073290084343597;
29.96368810411914;
29.944551250429154;
30.115913076653108;
29.91410625592236;
