cm3; 
30.921757671088187;
30.88061438233629;
30.77175609751356;
30.966329567236077;
30.776899008607547;
30.842042549131385;
30.870328560148316;
30.746041542043624;
30.769184641966564;
30.810327930718465;
30.668897875633814;
30.974043933877056;
31.01690152632695;
30.986901211612025;
31.01690152632695;
30.78289907155053;
31.016044374477953;
30.866042800903326;
30.850614067621365;
30.721184138422686;
30.794042045587503;
30.82747096769842;
30.904614634108228;
30.92518627848418;
30.986901211612025;
30.790613438191514;
30.89261450822226;
30.793184893738506;
31.039187474400894;
30.666326420086822;
30.844614004678377;
30.851471219470362;
30.90032887486324;
30.88061438233629;
30.750327301288614;
30.85918558611134;
30.842042549131385;
30.933757796974156;
30.772613249362557;
30.753755908684603;
30.918329063692195;
30.861757041658336;
30.893471660071256;
30.830899575094413;
30.983472604216033;
30.974043933877056;
30.993758426404007;
30.935472100672154;
30.84804261207437;
30.656040597898848;
30.987758363461023;
30.74347008649663;
30.701469645895735;
30.86347134535633;
30.7151840754797;
30.753755908684603;
30.76747033826857;
30.500038961381236;
30.967186719085074;
30.85918558611134;
30.981758300518038;
30.90032887486324;
30.96804387093407;
30.890043052675267;
30.83947109358439;
30.92861488588017;
30.8360424861884;
31.058044815078848;
30.732327112459657;
30.594325664771;
30.78032761600354;
30.83947109358439;
30.73575571985565;
30.745184390194627;
30.907186089655223;
30.784613375248526;
30.9569008968971;
30.957758048746097;
30.907186089655223;
30.99290127455501;
30.85232837131936;
30.89947172301424;
30.86347134535633;
30.685183760764776;
31.019472981873943;
31.02461589296793;
30.938043556219146;
31.09061658534077;
30.954329441350104;
30.99290127455501;
30.829185271396415;
30.93632925252115;
30.813756538114454;
30.855756978715352;
30.746041542043624;
30.790613438191514;
30.914043304447205;
30.854042675017354;
30.805185019624478;
30.842899700980382;
30.99290127455501;
30.971472478330064;
30.851471219470362;
30.907186089655223;
31.116331140810704;
30.904614634108228;
30.775184704909552;
30.851471219470362;
30.829185271396415;
30.89175735637326;
30.898614571165243;
30.80775647517147;
30.74004147910064;
30.94575792286013;
30.897757419316246;
31.067473485417825;
30.700612494046737;
30.926900582182174;
30.88490014158128;
30.85661413056435;
30.953472289501107;
30.947472226558123;
30.849756915772367;
30.75889881977859;
31.00918715968597;
30.849756915772367;
31.011758615232964;
30.94147216361514;
30.623468827636927;
30.92861488588017;
30.710041164385714;
30.918329063692195;
30.81461368996345;
31.020330133722943;
30.769184641966564;
30.740898630949637;
30.836899638037398;
30.890900204524264;
30.833471030641405;
30.89947172301424;
30.802613564077483;
30.87204286384631;
30.748612997590616;
30.90375748225923;
30.951757985803113;
30.94147216361514;
30.904614634108228;
30.818042297359444;
30.84375685282938;
30.88490014158128;
30.947472226558123;
30.90032887486324;
30.722041290271683;
30.69889819034874;
30.9971870338;
30.709184012536713;
30.810327930718465;
30.805185019624478;
30.957758048746097;
31.12233120375369;
30.73146996061066;
30.82061375290644;
30.854899826866355;
30.811185082567462;
30.88490014158128;
30.730612808761663;
30.889185900826266;
30.9971870338;
30.92090051923919;
30.845471156527378;
30.726327049516673;
30.79232774188951;
30.806042171473475;
30.719469834724688;
30.71089831623471;
30.640611864616886;
31.002329944893987;
30.776899008607547;
30.677469394123793;
30.78718483079552;
30.568611109301063;
30.982615452367035;
30.692040975556758;
30.578896931489037;
30.73575571985565;
30.732327112459657;
30.920043367390193;
30.784613375248526;
30.81204223441646;
30.75204160498661;
30.991186970857015;
30.921757671088187;
30.933757796974156;
30.680898001519786;
30.838613941735392;
30.838613941735392;
30.830042423245416;
30.77947046415454;
30.808613627020467;
30.90804324150422;
30.874614319393302;
30.93204349327616;
30.770898945664563;
30.45032415413936;
30.730612808761663;
30.77604185675855;
30.71861268287569;
30.93290064512516;
30.77604185675855;
30.800899260379488;
30.882328686034285;
30.7563273642316;
30.881471534185287;
30.786327678946524;
30.881471534185287;
30.889185900826266;
30.946615074709126;
30.84804261207437;
30.92775773403117;
30.915757608145203;
30.86518564905433;
30.806042171473475;
30.826613815849424;
30.870328560148316;
30.728041353214667;
30.798327804832493;
30.587468449979017;
30.736612871704647;
30.90975754520222;
30.734041416157652;
30.861757041658336;
30.765756034570575;
30.753755908684603;
30.784613375248526;
30.65861205344584;
30.929472037729166;
30.96118665614209;
30.838613941735392;
30.81461368996345;
30.874614319393302;
30.962900959840084;
30.785470527097527;
30.785470527097527;
30.828328119547418;
30.772613249362557;
30.94404361916213;
30.82318520845343;
30.75204160498661;
30.77175609751356;
31.01261576708196;
30.668897875633814;
30.920043367390193;
30.895185963769254;
30.82318520845343;
30.698041038499742;
30.890043052675267;
30.96375811168908;
30.702326797744732;
30.80347071592648;
30.92432912663518;
30.943186467313133;
30.804327867775477;
30.700612494046737;
30.92775773403117;
30.810327930718465;
30.851471219470362;
30.79147059004051;
