cm4; 
204.0708344553715;
207.74592610035782;
196.03444984321476;
200.71811927047173;
192.5573894522816;
196.2555079872741;
197.04763300348668;
197.93647095772522;
201.63458949271768;
208.99858891669402;
197.56804071762633;
198.83912504596745;
204.58663679150996;
201.57932495670286;
201.73130243074365;
205.85311574184985;
196.99236846747183;
201.82340999076837;
197.54961920562138;
195.8870777471752;
201.58853571270532;
203.78990639729614;
204.45768620747535;
199.41019191812072;
194.96600214692802;
204.9274347636014;
207.8979035743986;
197.91804944572027;
198.50293245187723;
199.64506619618376;
191.4705202439899;
196.75288881140756;
197.29632341555342;
205.62284684178803;
193.736366220598;
199.1016315920379;
203.1451534771231;
197.14895131951386;
196.67459738538656;
202.34381770490802;
198.5351700978859;
199.49308872214297;
203.30634170716635;
195.8364185891616;
208.26172843649624;
197.15355669751509;
195.49562061707016;
207.28999367823548;
194.37190838476857;
209.41767831480647;
198.3095065758253;
192.8014744863471;
194.76797089287487;
192.27185601620496;
203.52739985122568;
197.02460611348047;
194.11400721669935;
195.63378195710723;
202.97014911307613;
190.2178574276537;
202.26552627888702;
194.35809225076486;
193.25280153046822;
197.27329652554724;
198.02857851774993;
193.40938438251024;
200.05955021629498;
202.85962004104647;
202.3253961929031;
189.6882389575116;
201.70827554073747;
203.4767406932121;
197.0752652714941;
199.8292813162332;
199.4055865401195;
198.43845715985992;
197.5910676076325;
191.67776225404552;
198.71938521793533;
204.17675814939994;
196.6792027633878;
196.02984446521353;
203.08988894110826;
195.6798357371196;
203.3754223771849;
197.81212575169184;
196.91868241945207;
202.97475449107736;
198.64569916991556;
195.68904649312205;
202.3760553509167;
203.1866018791342;
196.48577688733587;
200.82404296450017;
202.1227595608487;
200.75956767248286;
197.81673112969307;
196.72986192140138;
203.99254302935051;
198.37858724584387;
203.67016656926398;
199.1661068840552;
193.20214237245463;
205.9129856558659;
199.95362652226657;
200.46482348040377;
201.35826681264354;
205.3373134057114;
202.95172760107118;
205.27744349169535;
203.3247632191713;
197.11210829550396;
194.5423073708143;
199.5345371241541;
199.31347898009477;
208.65779094460254;
202.0813111588376;
200.20692231233454;
197.16276745351757;
201.5609034446979;
191.57644393801834;
201.30760765462995;
200.91154514652365;
203.0806781851058;
204.83072182557547;
211.00192834723165;
196.85420712743476;
200.46482348040377;
199.65888233018745;
199.36413813810836;
200.44640196839882;
200.8654913665113;
192.1705377001778;
195.32522163102442;
200.14705239831846;
193.84689529262766;
194.73112786886497;
200.36350516437656;
191.91263653210856;
205.33270802771017;
190.25009507366238;
209.5236020088349;
199.78322753622083;
198.14831834578206;
202.93791146706747;
204.7616411555569;
196.55946293535564;
195.90549925918015;
198.55359160989082;
202.35763383891174;
198.42924640385746;
209.4591267168176;
203.80372253129983;
208.57949951858154;
198.08844843176598;
202.25631552288453;
200.37271592037905;
200.61680095444456;
202.69382643300196;
192.99490036239902;
202.86883079704893;
196.40288008331362;
199.29966284609105;
187.94280069504316;
195.0535043289515;
198.36016573383893;
207.96698424441715;
201.9293336847968;
195.27456247301083;
200.47403423640623;
191.22182983192317;
202.0168358668203;
199.55756401416028;
199.25821444407993;
195.81799707715666;
190.81195118981316;
201.84183150277332;
201.52866579868927;
204.88138098358905;
195.00745054893912;
192.69094541431744;
188.90532469730147;
208.96174589268412;
198.93123260599216;
199.1108423480404;
205.42481558773488;
200.5339041504223;
198.52135396388218;
206.36891807798827;
192.5205464282717;
202.83198777303903;
196.04826597721845;
203.52739985122568;
191.46591486598868;
207.05511940017243;
192.9442412043854;
192.9442412043854;
205.76100818182513;
206.32746967597714;
199.01412941001442;
194.91994836691566;
212.3144610775839;
199.17992301805893;
192.24882912619879;
192.23961837019633;
199.99046954627644;
203.4537138032059;
204.4761077194803;
209.8321623349177;
200.96680968253847;
197.83515264169802;
205.4754747457485;
203.30173632916512;
197.04763300348668;
198.3970087578488;
196.86341788343722;
194.85547307489836;
194.57454501682295;
195.74891640713813;
195.0396881949478;
203.03922978309467;
196.61012209336926;
197.94107633572645;
192.27185601620496;
196.33379941329508;
206.0419362399005;
200.77338380648658;
196.22327034126542;
188.17767497310618;
194.24295780073396;
193.01332187440397;
205.14849290766074;
200.71811927047173;
204.44847545147286;
194.36269762876609;
198.3187173318278;
195.15482264497868;
204.6833497295359;
204.29649797743207;
193.7639984886054;
195.32982700902565;
195.81339169915543;
203.1359427211206;
201.47800664067566;
196.39366932731116;
200.95299354853478;
193.6718909285807;
211.18153808927985;
201.52406042068802;
191.98632258012833;
198.69635832792915;
198.87136269197612;
202.78132861502544;
198.68714757192666;
201.12799791258175;
207.89329819639738;
200.55693104042848;
189.84482180955362;
196.80354796942117;
198.83451966796622;
198.76083361994645;
206.76037520809334;
198.8575465579724;
202.78132861502544;
197.18579434352375;
193.58899412455847;
197.44369551159295;
203.41687077919602;
204.63269057152232;
188.5368944572026;
200.76877842848532;
194.0955857046944;
197.51738155961274;
191.81131821608136;
200.1746846663259;
196.3476155472988;
198.86215193597363;
204.5175561214914;
206.99064410815512;
205.42481558773488;
205.97285556988197;
192.86134440036318;
191.33696428195407;
198.22200439380183;
205.03796383563107;
195.44496145905654;
198.61806690190812;
206.66366227006736;
192.7646314623372;
199.54374788015656;
196.0528713552197;
202.13197031685118;
204.19978503940612;
196.2462972312716;
196.7068350313952;
196.1035305132333;
207.94395735441097;
197.26869114754598;
198.73320135193904;
201.80959385676465;
196.76670494541128;
209.7768977989029;
199.23979293207498;
200.63982784445074;
201.36287219064477;
194.22914166673024;
206.90774730413287;
198.8943895819823;
204.899802495594;
200.4970611264124;
203.70240421527265;
205.39257794172624;
201.0727333765669;
204.83993258157793;
199.95362652226657;
196.04826597721845;
197.28711265955093;
199.8292813162332;
196.67459738538656;
199.34111124810218;
204.28268184342838;
199.396375784117;
203.20041801313792;
211.11706279726255;
204.48071309748153;
205.48468550175096;
197.6509375216486;
202.39447686292164;
212.22695889556041;
197.98252473773758;
203.21883952514287;
191.7928967040764;
194.56072888281923;
195.4265399470516;
208.39988977653334;
200.5615364184297;
200.08718248430242;
188.47702454318653;
198.2035828817969;
189.7296873595227;
201.5332711766905;
200.90693976852242;
199.5345371241541;
200.469428858405;
198.47990556187105;
196.48577688733587;
194.18308788671789;
201.5839303347041;
201.67143251672758;
201.1372086685842;
199.02794554401814;
204.71558737554454;
194.29822233674878;
