cm3; 
195.49507077858567;
202.6539817695753;
198.56251354624595;
199.37339343195674;
202.23232422900568;
205.05418623127926;
196.2827826675619;
206.60180841315014;
196.87124978462057;
199.33169103783447;
199.81821896926095;
187.3955391201715;
199.07684307375393;
199.62360779669038;
195.73138434527854;
202.21842343096492;
206.9863971589444;
193.63699744047122;
206.18015087258053;
199.32242383914064;
198.72468952338812;
197.85357284616737;
209.57657919387205;
190.23130192048586;
199.2899886437122;
200.82371002754235;
194.52664851507964;
207.72777305445143;
205.0866214267077;
201.98674346361898;
204.52132230638358;
201.8477354832114;
194.06792217973467;
205.3136677947067;
202.66788256761606;
196.49129463817323;
200.3974188876258;
200.24914370852443;
193.9474485967148;
195.66188035507477;
201.9682090662313;
200.443754881095;
199.67457738950648;
195.23558921515823;
196.6534706153154;
199.4845998162828;
198.58568154298055;
203.0293033166757;
195.1568180262606;
200.85614522297078;
190.94024262056445;
196.46812664143863;
200.42522048370734;
200.5873964608495;
193.02536232667794;
195.3977651923004;
201.09245878966365;
200.40205248697274;
204.07186316973247;
202.39450020614785;
201.0785579916229;
195.26802441058666;
198.789559914245;
202.34816421267865;
204.0069927788756;
206.55547241968097;
205.37853818556357;
197.20486893759875;
200.1935405163614;
204.91981185021862;
196.4078898499287;
203.78921360957042;
200.4669228778296;
202.28792742116872;
202.37596580876016;
198.52081115212368;
201.20829877333662;
195.70821634854394;
206.3886628431919;
208.56645453624373;
194.75369488307868;
202.4547369976578;
190.10619473811906;
214.02946816626107;
204.16916875601777;
204.1599015573239;
208.37647696302005;
198.52544475147062;
198.6690863312251;
194.80466447589478;
199.85528776403632;
195.73138434527854;
199.51703501171124;
198.47910875800142;
204.67423108483192;
191.19045698529808;
202.31572901725022;
199.4336302234667;
193.81307421565415;
199.76261577709795;
197.26047212976175;
200.02673093987232;
200.66153405040018;
200.12867012550453;
203.49266325136762;
200.84224442493002;
201.85700268190524;
196.7044402081315;
198.07598561481947;
201.86163628125217;
197.92771043571807;
195.65724675572784;
201.45387953872333;
193.8733110071641;
197.30680812323095;
204.90127745283093;
200.3974188876258;
205.4341413777266;
202.93199773039044;
199.5077678130174;
198.68298712926585;
197.45508330233235;
200.73103804060398;
199.63750859473112;
202.5798441800246;
199.93405895293392;
198.0852528135133;
201.48168113480483;
201.7967658903953;
196.87124978462057;
194.96220685369002;
201.55581872435553;
201.40754354525413;
198.78029271555116;
201.72726190019154;
195.3792307949127;
197.38094571278165;
202.18598823553648;
194.563717309855;
196.56543222772393;
207.07906914588278;
209.63218238603508;
196.39862265123486;
193.60919584438972;
206.1199140810706;
203.96992398410023;
203.06637211145107;
192.793682359332;
200.7681068353793;
200.03136453921923;
201.8940714766806;
195.40703239099423;
200.42522048370734;
200.30011330134053;
198.07598561481947;
187.47894390841603;
203.97455758344717;
198.0111152239626;
197.0009905663343;
201.53728432696786;
190.72246345125927;
200.50399167260494;
200.90711481578688;
197.0982961526196;
201.5697195223963;
202.3342634146379;
198.43277276453222;
196.333752260378;
199.98966214509696;
203.33512087357235;
202.44083619961702;
189.84671317469162;
200.1425709235453;
201.2036651739897;
203.39999126442922;
206.8612899765776;
194.21156375948917;
198.07135201547257;
201.06002359423522;
198.36790237367538;
202.6261801734938;
200.28157890395283;
201.66239150933467;
198.51154395342985;
197.34851051735322;
204.80860546589255;
200.28157890395283;
195.65724675572784;
191.5148089395824;
198.97027028877483;
199.9479597509747;
208.5757217349376;
200.47619007652344;
196.4542258433979;
199.91089095619935;
205.17465981429913;
200.11013572811686;
197.54775528927073;
199.10464466983547;
200.42985408305424;
197.10756335131344;
207.10687074196431;
196.7785777976822;
203.46022805593918;
206.9122595693937;
204.59082629658738;
191.7835577017037;
195.24022281450513;
201.06929079292905;
199.0119726828971;
210.76278062668328;
194.04012058365316;
194.8602676680578;
201.0322219981537;
203.48802965202069;
197.4921520971077;
201.38437554851953;
198.9424686926933;
192.32568882529318;
204.34061193185374;
196.1391410878074;
197.8350384487797;
200.21207491374906;
199.0119726828971;
200.18890691701446;
196.64420341662156;
205.6565541463787;
200.42985408305424;
196.29204986625572;
202.86712733953357;
209.7341215716673;
203.99309198083483;
200.04063173791306;
199.1185454678762;
200.2908461026467;
205.10052222474843;
201.9728426655782;
197.60799208078066;
195.48580357989184;
195.36996359621887;
200.93955001121532;
195.4487347851165;
197.85357284616737;
195.06414603932222;
200.62446525562484;
195.26339081123973;
199.93405895293392;
203.08954010818567;
204.75300227372952;
206.1662500745398;
197.0797617552319;
201.7457962975792;
197.68212967033136;
193.66943263589965;
199.17414866003924;
205.88360051437772;
201.69946030411;
201.70872750280384;
194.05402138169393;
208.5015841453869;
195.34216200013736;
198.64128473514359;
194.30423574642754;
198.39107037040995;
204.2525735442623;
198.02038242265644;
195.25875721189283;
202.34816421267865;
202.6539817695753;
202.19062183488342;
202.83932574345204;
204.71129987960725;
203.70580882132586;
195.51823877532027;
199.73481418101642;
203.55753364222446;
198.96100309008096;
204.70666628026035;
198.59031514232746;
193.2663094927177;
200.6893356464817;
202.17672103684265;
200.73103804060398;
196.83881458919214;
196.4078898499287;
200.216708513096;
197.8813744422489;
199.05367507701936;
202.99223452190037;
195.3977651923004;
204.19697035209927;
193.95671579540863;
200.8607788223177;
203.756778414142;
197.8118704520451;
199.2621870476307;
202.84395934279897;
204.3035431370784;
196.31521786299032;
200.216708513096;
199.71627978362875;
201.78749869170147;
196.34301945907183;
205.65192054703178;
200.93028281252148;
197.87674084290197;
197.96941282984034;
196.6581042146623;
200.5132588712988;
196.73687540355994;
197.23267053368025;
208.5571873375499;
199.3363246371814;
201.51874992958017;
201.870903479946;
206.18015087258053;
200.1935405163614;
195.55994116944254;
203.99772558018176;
198.99807188485633;
196.25034747213346;
199.47533261758898;
201.2778027635404;
190.1617979302821;
196.09280509433822;
202.21842343096492;
204.07649676907937;
199.3826606306506;
203.03857051536957;
203.05710491275724;
203.9096871925903;
199.32705743848757;
202.8810281375743;
197.7840688559636;
198.21962719457397;
196.68590581074383;
202.2832938218218;
199.5587374058335;
204.03942797430403;
197.24193773237408;
200.2908461026467;
201.1248939850921;
193.49798946006365;
199.47533261758898;
202.09331624859811;
200.86541242166462;
203.2007464925117;
201.73189549953844;
199.08147667310087;
199.59580620060885;
203.59923603634675;
199.2668206469776;
196.54689783033626;
208.35794256563238;
202.39913380549476;
201.82920108582374;
197.9138096376773;
202.4547369976578;
201.54191792631477;
205.30440059601287;
194.5451829124673;
202.3110954179033;
200.4900908745642;
199.45679822020128;
199.07220947440703;
201.31023795896883;
200.40668608631967;
201.43534514133563;
198.2798639860839;
196.27351546886806;
202.55667618329;
198.1547568037171;
202.6308137728407;
193.96598299410246;
200.65226685170634;
195.63871235834017;
198.14548960502327;
193.9520821960617;
195.56920836813637;
198.90076629857103;
195.5970099642179;
197.418014507557;
203.4416936585515;
203.21464729055248;
192.83075115410733;
198.70152152665352;
194.21619735883607;
203.28415128075625;
210.3272222880729;
196.8805169833144;
208.6776609205698;
192.75197996520973;
202.54277538524923;
197.39948011016932;
192.9882935319026;
202.91809693234967;
200.67543484844094;
205.48047737119578;
195.75918594136004;
200.01283014183156;
196.99635696698738;
197.77943525661667;
201.38437554851953;
198.3540015756346;
201.78286509235454;
204.8873766547902;
193.75747102349112;
201.129527584439;
193.1643703070855;
198.845163106408;
200.97198520664375;
201.97747626492514;
204.9615142443409;
203.64557202981592;
197.95087843245267;
197.20023533825182;
198.75249111946962;
196.12524028976665;
198.29839838347158;
202.48717219308622;
195.23558921515823;
196.8249137911514;
193.89184540455176;
210.41526067566437;
201.8940714766806;
198.7941935135919;
203.1034409062264;
207.04663395045435;
196.09280509433822;
199.83211976730172;
192.01523766904964;
195.50897157662644;
202.0655146525166;
191.36190016113406;
204.84567426066792;
200.93955001121532;
200.87931321970538;
202.51497378916773;
199.84602056534249;
200.28157890395283;
203.46949525463302;
204.46571911422058;
196.38935545254103;
202.73738655781983;
197.0797617552319;
200.49935807325804;
200.3649836921974;
197.74700006118823;
193.7482038247973;
203.30268567814394;
203.75214481479506;
200.5688620634618;
197.97868002853417;
200.1472045228922;
205.11905662213613;
203.0293033166757;
199.56800460452735;
197.79796965400433;
198.99807188485633;
193.63236384112432;
203.43242645985765;
195.99086590870598;
194.66102289614028;
201.90797227472137;
194.62858770071185;
203.7104424206728;
195.43020038772883;
188.66514534122726;
207.82971224008364;
201.55581872435553;
199.65140939277188;
200.80517563015468;
201.18976437594895;
197.99258082657494;
200.73567163995088;
197.76553445857593;
205.08198782736076;
197.74236646184133;
196.3569202571126;
200.91638201448072;
193.3404470822684;
204.44718471683288;
205.41560698033894;
202.41303460353552;
192.72881196847513;
198.9934382855094;
198.52544475147062;
195.29582600666816;
201.3287723563565;
205.3136677947067;
205.42950777837967;
207.3014819145349;
195.6989491498501;
197.45508330233235;
196.8017457944168;
192.8678199488827;
202.54740898459616;
200.3649836921974;
194.2718005509991;
196.04183550152212;
198.63665113579665;
202.62154657414686;
199.75798217775102;
194.88806926413932;
197.04732655980348;
195.87502592503301;
206.2959908562535;
199.62824139603728;
198.78029271555116;
201.38900914786646;
191.2460601774611;
202.63544737218763;
187.00168317568338;
199.72554698232258;
198.32156638020618;
192.63150638218983;
208.46914894995845;
199.07684307375393;
200.5688620634618;
202.06088105316968;
197.26510572910868;
197.4411825042916;
201.78286509235454;
201.04148919684755;
197.3670449147409;
199.15561426265157;
198.70615512600045;
200.99515320337835;
197.4921520971077;
200.5178924706457;
200.7125036432163;
197.77943525661667;
199.88308936011782;
200.99978680272525;
199.91089095619935;
195.11511563213833;
194.30423574642754;
200.52252606999264;
198.1547568037171;
197.55702248796456;
199.0907438717947;
199.5819054025681;
200.2954797019936;
201.48168113480483;
201.54191792631477;
198.90076629857103;
199.13244626591697;
197.13073134804804;
201.98674346361898;
195.55530757009564;
203.05710491275724;
196.39398905188793;
205.5129125666242;
194.619320502018;
196.7044402081315;
198.85906390444876;
198.09452001220714;
203.20538009185864;
198.99807188485633;
197.67749607098446;
200.65226685170634;
209.3217312297915;
200.6939692458286;
196.33838585972492;
196.2318130747458;
201.16196277986742;
203.8355496030396;
202.96443292581887;
199.95259335032162;
195.0317108438938;
195.45800198381033;
205.89750131241848;
207.19954272890268;
196.88515058266134;
201.44461234002947;
201.88480427798677;
203.0988073068795;
202.68641696500373;
200.30474690068743;
202.385233007454;
197.6867632696783;
199.9247917542401;
199.2390190508961;
200.37888449023814;
205.60095095421568;
199.79968457187329;
194.45714452487587;
201.46778033676406;
198.27523038673698;
202.30182821920945;
197.8628400448612;
199.02123988159093;
198.39570396975688;
200.48545727521727;
191.5426105356639;
200.48082367587037;
199.82285256860789;
197.52922089188306;
196.6025010224993;
195.93062911719605;
199.14634706395773;
196.49129463817323;
198.21962719457397;
195.48580357989184;
197.987947227228;
200.2954797019936;
202.20452263292415;
199.57727180322118;
201.58825391978397;
193.13193511165707;
206.8612899765776;
199.57263820387428;
196.12060669041972;
