cm4; 
9.938710431521846;
10.000470277521343;
10.139647395266687;
9.92566257673322;
9.957847285211832;
10.016127703267694;
9.982203280817266;
9.954367857268197;
9.970895140000458;
10.013518132309969;
9.92131329180368;
10.010908561352243;
10.060490409549024;
9.92653243371913;
9.950018572338656;
10.065709551464474;
10.04048369887313;
10.010038704366336;
9.96393628411319;
9.993511421634077;
9.95349800028229;
10.07266840735174;
10.004819562450885;
9.988292279718626;
9.987422422732717;
10.042223412844947;
9.971764996986366;
10.008298990394518;
10.004819562450885;
9.976114281915908;
9.95349800028229;
10.014387989295878;
9.993511421634077;
9.988292279718626;
10.02917555805632;
9.874341014564624;
10.114421542675343;
10.022216702169054;
9.9648061410991;
10.03526455695768;
10.005689419436793;
10.010908561352243;
10.024826273126779;
10.03439469997177;
10.004819562450885;
9.954367857268197;
10.004819562450885;
9.96393628411319;
9.917833863860045;
9.986552565746809;
10.115291399661253;
10.053531553661756;
10.047442554760398;
9.962196570141375;
10.093544975013542;
9.994381278619985;
10.041353555859038;
10.022216702169054;
9.983942994789084;
10.08397654816855;
10.005689419436793;
9.95958699918365;
10.07353826433765;
9.951758286310472;
9.897827153184153;
10.005689419436793;
9.979593709859541;
9.976984138901816;
10.064839694478565;
9.967415712056825;
9.973504710958183;
10.003079848479068;
10.140517252252597;
9.976984138901816;
10.030915272028137;
9.989162136704534;
10.010038704366336;
10.010038704366336;
9.986552565746809;
10.00220999149316;
9.89347786825461;
9.993511421634077;
10.054401410647664;
10.000470277521343;
10.070058836394015;
10.038743984901313;
10.00220999149316;
9.950018572338656;
10.050052125718123;
9.974374567944091;
9.955237714254107;
9.950888429324564;
9.967415712056825;
10.019607131211329;
9.972634853972275;
9.986552565746809;
9.95958699918365;
10.019607131211329;
10.000470277521343;
10.006559276422703;
10.022216702169054;
9.981333423831359;
9.967415712056825;
10.03961384188722;
10.017867417239511;
10.052661696675848;
9.976114281915908;
9.988292279718626;
9.999600420535435;
10.010038704366336;
9.95871714219774;
9.866512301691449;
9.996120992591802;
9.994381278619985;
9.942189859465481;
10.087455976112183;
10.008298990394518;
9.966545855070915;
10.070058836394015;
9.978723852873634;
10.001340134507252;
10.056141124619481;
9.976984138901816;
10.065709551464474;
10.022216702169054;
10.021346845183144;
10.022216702169054;
9.966545855070915;
10.102243544872627;
10.004819562450885;
10.005689419436793;
10.07266840735174;
10.003079848479068;
10.026565987098595;
9.983942994789084;
9.997860706563618;
