vm1; 
20.86373727468319;
22.02116901905583;
14.634597141981573;
26.596719716769282;
18.17659379773812;
26.910618699000285;
19.454668839763688;
25.84391200822455;
16.40349310676402;
22.957690918128346;
19.461299369527456;
17.67978922617004;
27.316859937209603;
19.50738963739754;
27.398205216994352;
17.699680815461342;
22.66934373352356;
21.93254632855475;
16.837388505695387;
26.6588202882153;
17.04730137480195;
15.76097860063121;
26.826200734690868;
19.219689333745325;
24.198570305381562;
23.46613934684255;
20.409465125746095;
25.16808313303477;
20.479004828146575;
16.191477874561624;
27.06134196094737;
18.773988357429687;
14.780630517022582;
26.30271232382958;
17.152904690307796;
14.861490636092904;
26.755690710861547;
18.81927002410907;
21.734439036832455;
26.527503454845085;
20.0868332506555;
24.967711757978503;
23.082862382449207;
20.70557488178163;
25.625913127210953;
20.394425143599015;
16.21735311266413;
27.31475757411378;
18.745040434802508;
14.977767487316035;
26.809381829924245;
16.24225802933779;
15.914451106626686;
26.830243740644388;
18.070181881041574;
20.594796518655283;
26.270044835725173;
19.962146947049053;
24.45667580545404;
23.729258174297396;
19.93012633989721;
25.055040686574454;
21.918800108312798;
15.668636344652898;
27.076705383570737;
19.32852705401398;
17.137864708160716;
26.654292121547357;
16.95091611287012;
16.767848803294907;
26.29333255001742;
17.224223315327826;
14.512821802661662;
26.61450894296475;
19.095488190853306;
21.71438572730301;
26.626314520349023;
20.174970780442152;
24.044450918433522;
24.008063864851877;
20.348820036443353;
25.753510395103927;
22.106233864317815;
16.75620494614878;
26.86210262755809;
19.08529981585044;
17.22357643437526;
26.88328797875452;
19.141255018247104;
14.711575975336524;
26.688738532271316;
16.362254446038154;
17.484107738019855;
26.404919514334477;
17.35473154750733;
14.919871642061684;
26.937302538293498;
19.049074482506935;
19.40874029213175;
27.066517008567875;
19.405020726654513;
22.754570299023683;
26.492733603644847;
20.334426935248835;
24.435167013781335;
24.675806728134628;
20.472697738859093;
25.718417103427402;
23.54182441829238;
20.748107304412624;
25.614916151017393;
21.63126152489872;
17.90619755956695;
25.363279460470533;
21.93772137617525;
16.77787545805963;
26.899298282330445;
20.679376203202846;
16.194065398371876;
26.95654724663223;
19.31413395281946;
16.566507106809798;
26.884743460897784;
18.609195434764366;
15.588099666058852;
26.677903276315888;
18.56908881570548;
15.166656725464316;
26.41704853219502;
17.606368238054184;
14.777881272974192;
26.33877593693494;
16.267486386487732;
17.731701422613188;
26.85239941326965;
16.650763350881075;
15.136415040932013;
26.412035204812657;
18.45475260734004;
19.33014425639539;
26.717686454898487;
20.519920048396163;
25.451902150971616;
22.304664596516393;
20.235292429268615;
25.125874150880055;
21.961170810705642;
15.536672630330129;
27.26284537767063;
18.812801214583445;
16.28834829720787;
26.510037669125893;
16.703160708038645;
16.54451315442267;
25.957763055875574;
16.866659868798845;
15.24897232667791;
26.328587561932082;
18.92584366104376;
22.4419650786978;
26.714452050135677;
19.842473970824976;
25.733457085574486;
23.1218369598411;
20.311947822147285;
25.10937868658971;
21.852009649960706;
15.555917338668863;
27.187483746697083;
18.815388738393697;
14.906448862296008;
26.620330871537817;
16.63750229135354;
18.09864464295433;
26.481898347689423;
17.831806250022254;
16.79097479734902;
26.82652417516715;
19.502861470729602;
23.282910317029195;
24.950084252021167;
20.2511410126064;
25.26414495449031;
21.859933941629603;
17.3223874998792;
27.16743043716764;
19.551215821933663;
16.559067975855324;
26.531869901274877;
17.346160374885876;
16.22511568409488;
26.411550044098238;
16.875554481896582;
14.619718880072632;
26.21069350832755;
18.75862493480633;
20.94605287589678;
26.354462800034586;
20.298848482857892;
23.178600763428474;
24.904964305579927;
20.403481476934896;
25.41616197834253;
21.93885341784224;
18.61469392286115;
26.115116847586425;
20.26650443522976;
16.219132035283675;
26.85886822279528;
19.134786208721483;
14.112725933501688;
27.100801699053694;
16.561493779427433;
17.472463880873725;
26.001589240411686;
17.00460723193282;
14.721926070577524;
26.400067907190248;
18.71221122645996;
20.05319544112224;
26.646852990592887;
19.47132602429218;
22.466223114418906;
26.19047847855997;
20.233351786410925;
25.324143162840496;
21.994808620238903;
17.462760666585286;
26.98048184187705;
19.478926875484788;
17.581463321380525;
26.942154145437712;
18.77479695862039;
15.509665350560638;
25.917009555864126;
17.035172356941402;
14.772059344401127;
27.26316881814691;
18.934091393188933;
21.267552709320395;
26.3473471095564;
20.115619453044534;
24.37500708519301;
22.608375203744533;
19.593263083850232;
26.446319895298476;
19.857352232733913;
17.197054315320194;
26.599954121532093;
17.866899541698775;
15.124286023071468;
26.142609288070336;
16.52494500560765;
15.254794255250971;
26.813909996592184;
18.333138988258273;
18.118374512007488;
26.521681526272022;
18.931180428902405;
