vm1; 
49.51846111011079;
46.04940028175569;
52.49104080737411;
45.75814213286437;
56.36084438584177;
50.53535796753922;
56.14850571316308;
49.41010855055655;
55.02713758189581;
48.925109556372746;
47.349630996406525;
51.92938642031163;
47.266345073764086;
55.92517006429085;
50.32285757462239;
54.87431195685289;
49.14763660405429;
45.189210335085555;
56.386881344182406;
49.17480560406191;
52.61863807526709;
52.64887975979939;
50.83437868786128;
55.42205840343528;
50.2103002888765;
46.223249537756885;
56.723421159753116;
48.97524283019635;
47.23755887137505;
56.21432585008633;
49.42628057437063;
45.31195599583432;
56.31701820130565;
47.437121645240616;
44.92463602548745;
56.50768636207348;
46.95373985343821;
46.63175485930017;
56.335616028691824;
47.27685688924323;
46.50464275212162;
56.10953113577119;
47.73711268699153;
45.23174275771655;
55.75875993924412;
48.67573694915986;
45.68747038879692;
56.25944579652759;
48.480864062200375;
47.10284591300388;
56.645472004969314;
49.16607271120231;
50.444794634180454;
56.41566754657145;
49.52638540177969;
52.470825777606535;
56.38591102275357;
50.01607428286959;
53.52039012313936;
53.03506768847927;
50.032246306683646;
55.0792114985771;
52.15757367632809;
46.949858567722835;
56.51819817755262;
49.20132772311698;
46.21338460323031;
56.577064344235815;
49.4544198958071;
44.684804912324864;
56.42650280252687;
46.81546904982795;
48.431054228853064;
55.704583659467005;
47.85743254416817;
45.52817595422837;
57.09553942771475;
49.564389657742744;
52.21724844420199;
56.37653124894141;
50.420860038935636;
55.1233611235895;
51.786910890509716;
50.34339604486626;
55.308692516498695;
49.53899958035466;
46.999183240355734;
56.73441813594667;
46.54022120451256;
45.994577121026005;
55.77444680234377;
47.40849716308972;
45.12209643625719;
56.46871178468158;
49.201166002878836;
52.12619995012881;
56.266723207243906;
50.26415312817735;
55.33634667722074;
51.710578938107346;
50.569157497310606;
56.11826402863078;
49.4536112946164;
47.34461766902416;
56.89015472527612;
47.38213676427279;
46.81482216887539;
56.121174992917325;
47.450382704768145;
45.45006507920643;
56.17405751078932;
49.821039675671955;
51.22994639035331;
56.42828172514643;
50.52759539610847;
54.52418764127839;
52.22452585491832;
51.14746906890158;
54.91749126043644;
52.09676686678721;
47.14845102015954;
56.45819996920244;
49.62519646728364;
46.62043444263032;
56.887405481227724;
48.96796541948002;
47.695550585789384;
56.06683699290206;
49.60773068156444;
46.028214930559265;
55.91805437381266;
46.97266112130066;
45.83770849002957;
56.521109141839155;
47.19745225231617;
47.7401853715162;
56.27432405843652;
47.24887928804489;
45.21330665056852;
56.46466877872806;
49.24046402074702;
47.87392800845851;
56.179394278647955;
49.036534800451655;
51.943456081029865;
56.51803645731448;
50.036451032875306;
51.739850301210794;
54.605856361539416;
50.57675834850321;
55.4002261712863;
52.24328540254263;
49.40218425888767;
55.91449652857356;
49.20763481240447;
46.941772555815795;
56.930261344335;
49.290112133856205;
46.74544418671305;
56.64854468949398;
47.10931472252952;
45.77722512096497;
56.43232473109993;
47.1414970499195;
46.78377188315238;
55.966732165493006;
47.98600013348999;
46.01980547817595;
56.84277069550091;
49.33523208029744;
51.735645575019134;
56.34014419535978;
50.10227116979855;
54.74461232586409;
52.98655161703707;
50.18280784839259;
55.16734902836376;
52.02124351557553;
47.68212780602369;
56.23373227866322;
49.1914627885904;
46.33758574612233;
56.65905650497313;
49.10720654451912;
47.686979413167926;
56.46563910015691;
47.73921505008735;
44.69450812661331;
56.291789844155716;
46.89018379984893;
48.29294514548095;
55.616931290394774;
47.8897765917963;
44.67720406113225;
56.31265175487585;
48.93513621113746;
48.087398722804174;
56.355184177506835;
49.43517518746836;
52.09320902154811;
55.95832271310968;
50.02189621144265;
52.887902271771274;
54.09158600425214;
50.43719378298783;
55.55725652252087;
52.099839551311874;
50.77502736046366;
55.116730593825736;
49.65268890776755;
46.642590115255594;
56.55086566565703;
48.922198592086225;
45.10398376958543;
56.50590743945393;
46.78490392481937;
48.00767064540083;
56.01718887979288;
48.40906027646593;
48.66700405630027;
56.89274224908636;
50.040655759066965;
51.76491693812259;
55.98904955835641;
49.27442527075655;
54.306997361455494;
52.21983596801224;
50.41455294964815;
55.26486633196257;
50.24070369364696;
46.50043802592996;
56.83403780264132;
49.33248283624905;
47.50423554406899;
56.290819522726856;
47.93845438347663;
44.6869072754207;
55.85498348093781;
47.01001849631115;
47.75457847271071;
56.331249582262025;
46.93433342486133;
45.29610741249653;
56.580460469236776;
48.77551833609264;
48.63158732414746;
56.456906207297315;
49.44148227675584;
52.0414585453431;
55.68258970707987;
49.809557538763976;
55.608360117773316;
52.1357414441791;
50.296173735329184;
54.993176331886275;
50.14043714599975;
46.45337743663103;
56.705308493081354;
49.089093877847375;
45.143928668406176;
55.83784113569491;
46.85881007364964;
47.88832110965303;
55.80582052854305;
48.2589838954714;
48.241194669275934;
56.35114117155333;
49.593499300608066;
52.276114610885195;
55.18255073074898;
50.265770330558745;
55.350416337938974;
51.69618583691281;
47.31178846068161;
57.18852856464562;
48.89567647303115;
47.1060803177667;
56.17632159412329;
47.315993186873264;
46.17732099012494;
55.96640872501671;
47.28041473448232;
44.419907162250475;
56.11357414172471;
49.51652046725311;
51.94572016436384;
56.4520546001531;
49.645088056574934;
53.15425550398893;
53.591061867206825;
49.792576913759206;
55.00546706998497;
51.840440289334275;
46.36297582351042;
56.69204743355382;
48.49380168125163;
45.931182787674864;
55.955088308346866;
46.53472271641578;
47.11723901419841;
55.780915611869396;
47.830910425113096;
45.35432669822717;
