vm1; 
46.41294737709587;
39.60840663708982;
46.62124304382103;
38.35054662483183;
45.099455602917494;
38.85090904163901;
38.29540002362587;
41.8445123698606;
34.7123264273816;
46.8932564843736;
39.59983546446836;
46.13769953178048;
39.07893457741733;
45.47205903159357;
39.0915487559923;
36.96994095182509;
46.52388746046035;
39.71158414902356;
45.0684053171945;
39.255047916752495;
35.739249939574734;
45.76687502572397;
37.070854380424855;
35.23435935609962;
46.40340588304557;
39.09623864289838;
42.06752457825656;
46.58372394857239;
39.629430268048104;
44.41861340034535;
43.30064139407904;
40.37479884563837;
45.233198239859824;
42.1352853580375;
36.595882041005765;
46.54297044856096;
39.27396918461495;
37.51687879721677;
46.763556853384806;
39.01828948811458;
35.27171673111011;
46.882582948656314;
37.11904701139077;
35.95838086225532;
46.17327798417142;
38.27583187481085;
38.93370980356702;
46.50545135331233;
40.03146678006576;
42.484439352183166;
45.964658876969985;
40.28067766704051;
45.27120249582287;
42.17797950090664;
40.206609797972085;
45.111746341016186;
40.54007692901811;
35.89191384437951;
46.66717159145298;
39.44943564299756;
37.80134469610618;
46.4123004961433;
37.38006347574978;
35.49278829664838;
45.73194345428559;
37.22594408880174;
38.327420630777716;
46.30297761516022;
37.654179279398186;
35.25473610610534;
45.79533778763672;
38.956674077383;
39.59595417875298;
46.72150959146824;
39.91341100622309;
42.366868739054915;
46.10745784724818;
39.997343809818084;
44.8174155076002;
42.03097580443677;
41.266362518507776;
45.039457394567314;
39.72937337521902;
36.88956599346918;
46.65180816882961;
38.967024172624;
35.565724124049815;
45.67194524593541;
37.02104454707754;
36.45647919572852;
46.24669897228728;
39.20992797031126;
40.28213314918377;
46.488147287831275;
39.65983367281854;
42.912512822541466;
42.89407671539343;
40.29070432180523;
45.227376311286754;
40.77602675646532;
36.15697331469203;
47.05999004989661;
39.0740829702731;
35.78582536815924;
46.427825639004816;
37.319256666208894;
36.98837705897312;
46.30879954373329;
37.74991766037745;
35.55796155261907;
46.70857197241698;
39.72161080378827;
41.13132611966033;
46.1839515198887;
40.35199629206054;
42.74173625106494;
46.34809756160147;
40.29361528609176;
44.95714179335372;
43.18113013809309;
40.63484498856854;
45.07390380529127;
42.019655387766925;
38.703258464216596;
45.4220874780081;
40.024189369349436;
36.598469564816014;
47.379549240462545;
39.03009506549885;
38.202410886695;
46.78652112720078;
37.902581565182224;
34.9709170881685;
46.270471847293955;
36.25643126114853;
37.50329429721296;
45.6746944899838;
37.518010838883754;
35.25910255253514;
46.520329615221264;
38.90411499998728;
41.23563567326105;
46.36766571041648;
40.01949948244336;
44.10196517406596;
43.18404110237962;
40.70761909573183;
44.45516217416514;
41.82122465556835;
36.95845881491711;
46.87158597246275;
39.34237684534845;
37.702048469887814;
46.510302960456535;
38.12284452952979;
35.38977250495279;
46.25365294252733;
37.464157999582916;
37.66178013059079;
45.99360679959716;
37.88786502351143;
36.70763072556096;
46.40146524018789;
39.038827958358446;
40.879689429113476;
46.48879416878384;
39.859396446684116;
42.57047451887399;
45.643967644737074;
39.94235892885026;
45.18371184698878;
42.77408029869307;
40.41943363136519;
45.332171025601895;
41.84046936390709;
38.09664585095101;
46.08174432938382;
39.811365535956334;
36.640516826732586;
46.57240353190255;
38.988209523820416;
35.3687488739945;
46.41488801995356;
36.41960698143245;
38.449357690335766;
46.375428281847235;
38.481378297487616;
37.160447392354776;
47.04866963322677;
40.01254551220331;
42.01318657824131;
46.73671129385345;
40.195936262254804;
45.188563454132996;
42.59651147721463;
40.392588071833835;
45.899970781713726;
39.96613180385694;
36.52035868979408;
47.285913222579104;
38.60687320228476;
36.51534536241172;
46.31025502587656;
37.23435354118505;
36.84687185060006;
46.054090168661766;
36.600733648149976;
36.023554118226;
46.022231281748056;
39.582046238272895;
38.09793961285613;
46.655527734306844;
39.6218294168555;
42.39161193549043;
46.09985699605557;
39.88672716692988;
44.70291757899662;
43.44505756673863;
39.46528422633534;
45.882990156708956;
42.273071000933335;
37.50766074364276;
46.33532166278835;
39.496657952534626;
37.17403189235859;
46.623021966440575;
38.91074552975105;
35.42583611805815;
46.277425817534;
37.16643104116598;
37.23370666023249;
45.97630273411611;
39.03640215478634;
38.83473701782494;
46.47440106758932;
39.12777408933581;
41.54921121501577;
45.7896775793018;
40.018367440776366;
45.4471541149199;
41.78435244127228;
40.581962470696546;
45.25373671010368;
40.894891131498696;
36.07142330871563;
46.990773787972415;
39.50425880372724;
35.72792952290488;
45.811024650736364;
37.307936249539054;
37.08411543995239;
46.2559170258613;
38.61043104752386;
39.361944994163466;
46.120395466299435;
39.8613370895418;
44.31527416817348;
42.50352234028376;
40.498838268292246;
46.762101371241535;
39.86699729787673;
37.78565783300653;
46.10648752581934;
36.733020802949035;
37.59903267819222;
45.38181913871108;
38.71263823802875;
39.04287096431196;
46.616229716438674;
39.86263085144693;
43.51766995366379;
43.008736364235155;
40.11507614318449;
45.69005791260716;
40.140142780096284;
36.418474939765474;
46.51725693069659;
37.502323975784115;
36.66186389816715;
45.96724640078023;
37.05921052327873;
35.30147325492799;
46.66102622240363;
38.98869468453484;
40.94437752436974;
46.45919936520409;
40.14192170271583;
44.31915545388886;
42.63192820936744;
40.48266624447818;
45.08215153743645;
42.02515387586371;
37.51995148174145;
45.872316620991676;
39.45735993466645;
36.564023154092055;
46.84603417483654;
39.09138703575416;
36.05217860037689;
46.28130710324938;
37.634611130583174;
35.83320939793445;
46.070909073428396;
37.760752916332876;
36.39858335047417;
46.12654083534878;
38.97171405953008;
38.55884229155699;
46.734123770043205;
39.57541570850913;
41.9049957389252;
46.54426421046608;
39.55552411921783;
42.640499381988896;
44.0070353942774;
40.61689404213492;
45.38715590656972;
41.953026649652976;
36.48203099335475;
46.5447493711805;
39.37229508940447;
36.07255535038261;
46.47326902592233;
37.03899549351115;
36.10166499324793;
46.62884389501364;
38.927887874993964;
39.79309114904644;
46.6207578831066;
40.225207625358266;
43.17223552499536;
44.137381906218764;
40.26725488727484;
44.64049356707434;
40.67964149453349;
36.095034463484176;
46.76549749624249;
